id,project,branch,change_id,subject,status,created,updated,submitted,reviewers,revisions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,owner_account_id,owner_name,owner_username,is_owner_bot,commit_message,git_command,changed_files,files_count,commit_id,topic,added_lines,deleted_lines,insertions,deletions
openstack%2Fswift~master~Ideb90891bcf9b16f1cb0f483af9e7120e488eac0,openstack/swift,master,Ideb90891bcf9b16f1cb0f483af9e7120e488eac0,SLO multipart-manfest=get call returns json in inconsistent format,ABANDONED,2015-12-11 16:52:53.000000000,2016-01-07 16:15:11.000000000,,"[{'_account_id': 3}, {'_account_id': 330}, {'_account_id': 995}, {'_account_id': 9625}, {'_account_id': 13052}, {'_account_id': 15343}, {'_account_id': 15932}]","[{'number': 1, 'created': '2015-12-11 16:52:53.000000000', 'files': ['swift/common/middleware/bulk.py', 'swift/common/utils.py', 'test/probe/test_container_merge_policy_index.py', 'swift/common/middleware/slo.py', 'test/unit/common/middleware/test_bulk.py', 'test/unit/common/middleware/test_slo.py', 'test/functional/tests.py', 'test/unit/common/test_utils.py'], 'web_link': 'https://opendev.org/openstack/swift/commit/74069969c2f8954f74a1513f4ad6e089adc80f2f', 'message': 'SLO multipart-manfest=get call returns json in inconsistent format\n\nCurrently, the multipart-manifest=get call returns output in\njson format that is inconsistent with the format that is being\nused for the multipart-manifest=put.\n\nThis also covers the need for a copy mechanism when it does a\nGET and a PUT. On a get we get the stored format, which is not\ncurrently accepted by the slo middleware when we re-send as a\nPUT because it validates the manifest and it only accepts the\nformat the user typically sends. So this patch helps skip the\nre-send PUT.\n\nChange-Id: Ideb90891bcf9b16f1cb0f483af9e7120e488eac0\nCloses-Bug: #1252482\n'}]",1,256580,74069969c2f8954f74a1513f4ad6e089adc80f2f,11,7,1,15932,,,0,"SLO multipart-manfest=get call returns json in inconsistent format

Currently, the multipart-manifest=get call returns output in
json format that is inconsistent with the format that is being
used for the multipart-manifest=put.

This also covers the need for a copy mechanism when it does a
GET and a PUT. On a get we get the stored format, which is not
currently accepted by the slo middleware when we re-send as a
PUT because it validates the manifest and it only accepts the
format the user typically sends. So this patch helps skip the
re-send PUT.

Change-Id: Ideb90891bcf9b16f1cb0f483af9e7120e488eac0
Closes-Bug: #1252482
",git fetch https://review.opendev.org/openstack/swift refs/changes/80/256580/1 && git format-patch -1 --stdout FETCH_HEAD,"['swift/common/middleware/bulk.py', 'swift/common/utils.py', 'test/probe/test_container_merge_policy_index.py', 'swift/common/middleware/slo.py', 'test/unit/common/middleware/test_bulk.py', 'test/unit/common/middleware/test_slo.py', 'test/functional/tests.py', 'test/unit/common/test_utils.py']",8,74069969c2f8954f74a1513f4ad6e089adc80f2f,bug/1252482," self.assertEqual(listing_dict['size_bytes'], 15)"," self.assertEqual(listing_dict['bytes'], 15)",196,203
openstack%2Fpython-neutronclient~master~I5f9885eab7b6d1b6f4ee0d9cf84a07a0cb9d8c9a,openstack/python-neutronclient,master,I5f9885eab7b6d1b6f4ee0d9cf84a07a0cb9d8c9a,Devref: Transition to OpenStack Client,MERGED,2015-12-08 22:50:30.000000000,2016-01-07 16:08:43.000000000,2016-01-07 16:08:42.000000000,"[{'_account_id': 3}, {'_account_id': 841}, {'_account_id': 6524}, {'_account_id': 8410}, {'_account_id': 14605}, {'_account_id': 17776}]","[{'number': 1, 'created': '2015-12-08 22:50:30.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/python-neutronclient/commit/50f51d42f8f29caebdcdc040dd167cbee5907606', 'message': '[WIP] Devref: Transition to OpenStack Client\n\nAdd developer reference for the transitition of the neutron CLI\nsupport to the openstack CLI.\n\nChange-Id: I5f9885eab7b6d1b6f4ee0d9cf84a07a0cb9d8c9a\nRelated-Bug: #1521291\n'}, {'number': 2, 'created': '2015-12-09 22:30:06.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/python-neutronclient/commit/4a7f37e22cba2f2d8ac109c7139a333ec033a7d7', 'message': '[WIP] Devref: Transition to OpenStack Client\n\nAdd developer reference for the transitition of the neutron CLI\nsupport to the openstack CLI.\n\nChange-Id: I5f9885eab7b6d1b6f4ee0d9cf84a07a0cb9d8c9a\nRelated-Bug: #1521291\n'}, {'number': 3, 'created': '2015-12-10 16:54:24.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/python-neutronclient/commit/40cc831d58fa7a664f429859cfb3ff9e838cc9b5', 'message': '[WIP] Devref: Transition to OpenStack Client\n\nAdd developer reference for the transitition of the neutron CLI\nsupport to the openstack CLI.\n\nChange-Id: I5f9885eab7b6d1b6f4ee0d9cf84a07a0cb9d8c9a\nRelated-Bug: #1521291\n'}, {'number': 4, 'created': '2015-12-11 16:00:01.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/python-neutronclient/commit/495961273bd9290eea43b6d9745abb0d90e19cec', 'message': '[WIP] Devref: Transition to OpenStack Client\n\nAdd developer reference for the transitition of the neutron CLI\nsupport to the openstack CLI.\n\nChange-Id: I5f9885eab7b6d1b6f4ee0d9cf84a07a0cb9d8c9a\nRelated-Bug: #1521291\n'}, {'number': 5, 'created': '2015-12-14 15:02:09.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/python-neutronclient/commit/ba2d81ecd4ce09c3ddf0dd9f65159ca29a24bf24', 'message': 'Devref: Transition to OpenStack Client\n\nAdd developer reference for the transitition of the neutron CLI\nsupport to the openstack CLI.\n\nChange-Id: I5f9885eab7b6d1b6f4ee0d9cf84a07a0cb9d8c9a\nRelated-Bug: #1521291\n'}, {'number': 6, 'created': '2015-12-16 14:45:29.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/python-neutronclient/commit/56ce59ae01e3a4ab9e11d6c0b4a42b3c69f9fb7d', 'message': 'Devref: Transition to OpenStack Client\n\nAdd developer reference for the transitition of the neutron CLI\nsupport to the openstack CLI.\n\nChange-Id: I5f9885eab7b6d1b6f4ee0d9cf84a07a0cb9d8c9a\nRelated-Bug: #1521291\n'}, {'number': 7, 'created': '2016-01-05 16:09:40.000000000', 'files': ['doc/source/index.rst', 'doc/source/devref/transition_to_osc.rst'], 'web_link': 'https://opendev.org/openstack/python-neutronclient/commit/722ce10d3cdb209b92fcb9832fede545c4b4c104', 'message': 'Devref: Transition to OpenStack Client\n\nAdd developer reference for the transitition of the neutron CLI\nsupport to the openstack CLI.\n\nChange-Id: I5f9885eab7b6d1b6f4ee0d9cf84a07a0cb9d8c9a\nRelated-Bug: #1521291\n'}]",12,254993,722ce10d3cdb209b92fcb9832fede545c4b4c104,31,6,7,8410,,,0,"Devref: Transition to OpenStack Client

Add developer reference for the transitition of the neutron CLI
support to the openstack CLI.

Change-Id: I5f9885eab7b6d1b6f4ee0d9cf84a07a0cb9d8c9a
Related-Bug: #1521291
",git fetch https://review.opendev.org/openstack/python-neutronclient refs/changes/93/254993/3 && git format-patch -1 --stdout FETCH_HEAD,"['doc/source/index.rst', 'doc/source/devref/transition_to_osc.rst']",2,50f51d42f8f29caebdcdc040dd167cbee5907606,bug/1521291,"============================== Transition to OpenStack Client ============================== This document details the transition roadmap for moving the neutron client's OpenStack Networking API support, both the Python library and the ``neutron`` command-line interface (CLI), to the `OpenStack client (OSC) <https://github.com/openstack/python-openstackclient>`_ and the `OpenStack Python SDK <https://github.com/openstack/python-openstacksdk>`_. This transition is being guided by the `Deprecate individual CLIs in favour of OSC <https://review.openstack.org/#/c/243348/>`_ OpenStack spec. Overview -------- This transition will result in the neutron client's ``neutron`` CLI being deprecated and then removed after two deprecation cycles. The ``neutron`` CLI will be replaced by OSC's networking support available via the ``openstack`` CLI. This is similar to the deprecation and removal process for the `keystone client's <https://github.com/openstack/python-keystoneclient>`_ ``keystone`` CLI. The neutron client's Python library won't be deprecated. It will be available along side the networking support provided by the OpenStack Python SDK. However, the OpenStack Python SDK will be used to implement OSC's networking support. Users of the neutron client's command extensions will need to transition to the `OSC plugin system <http://docs.openstack.org/developer/python-openstackclient/plugins.html>`_ before the ``neutron`` CLI is removed. Such users will maintain their OSC plugin within their own project and will be responsible for deprecating and removing their ``neutron`` CLI extensions. Detailed Transition Steps: -------------------------- 1. **In Progress:** OpenStack Python SDK releases version 1.0 to guarantee backwards compatibility of its networking support. 2. **Done:** OSC adds OpenStack Python SDK as a dependency. See the following patch set: https://review.openstack.org/#/c/138745/ 3. **In Progress:** OSC switches its networking support for the `network <http://docs.openstack.org/developer/python-openstackclient/command-objects/network.html>`_ command object to use the OpenStack Python SDK instead of the neutron client's Python library. See the following patch set: https://review.openstack.org/#/c/253348/. 4. **In Progress:** OSC switches its networking support for the `ip floating <http://docs.openstack.org/developer/python-openstackclient/command-objects/ip-floating.html>`_, `ip fixed <http://docs.openstack.org/developer/python-openstackclient/command-objects/ip-fixed.html>`_, `ip floating pool <http://docs.openstack.org/developer/python-openstackclient/command-objects/ip-floating-pool.html>`_, `security group <http://docs.openstack.org/developer/python-openstackclient/command-objects/security-group.html>`_, and `security group rule <http://docs.openstack.org/developer/python-openstackclient/command-objects/security-group-rule.html>`_ command objects to use the OpenStack Python SDK instead of the nova client's Python library when neutron is enabled. When nova network is enabled, then the nova client's Python library will still be used. See related patch set: https://review.openstack.org/#/c/252613/. 5. OSC removes its python-neutronclient dependency. 6. OSC enhances its networking support under the `neutron-client <https://blueprints.launchpad.net/python-openstackclient/+spec/neutron-client>`_ OSC spec. At this point and when applicable, enhancements to the ``neutron`` CLI must also be made to the ``openstack`` CLI and the OpenStack Python SDK. Enhancements to the networking support in the OpenStack Python SDK will be handled via bugs. 7. Deprecate the ``neutron`` CLI once the criteria below have been meet. Running the CLI after it has been deprecated will issue a warning messages such as ``DeprecationWarning: The neutron CLI is deprecated in favor of python-openstackclient.`` * The networking support provide by the ``openstack`` CLI is functionally equivalent to the ``neutron`` CLI and it contains sufficient function and unit test coverage. * Neutron core and advanced services projects, Neutron documentation and `DevStack <http://docs.openstack.org/developer/devstack/>`_ use ``openstack`` CLI instead of ``neutron`` CLI. * Most neutron stadium users of the neutron client's command extensions have transitioned to the OSC plugin system and use the ``openstack`` CLI instead of the ``neutron`` CLI. 8. Remove the ``neutron`` CLI after two deprecation cycles. ",,88,1
openstack%2Fpuppet-monasca~master~I080996899add629f21a66a0b203cf2b1dfc11eeb,openstack/puppet-monasca,master,I080996899add629f21a66a0b203cf2b1dfc11eeb,Fix for older versions of keystone module,MERGED,2016-01-06 22:46:51.000000000,2016-01-07 16:01:33.000000000,2016-01-07 16:01:33.000000000,"[{'_account_id': 3}, {'_account_id': 3153}, {'_account_id': 9500}, {'_account_id': 11155}]","[{'number': 1, 'created': '2016-01-06 22:46:51.000000000', 'files': ['manifests/keystone/auth.pp'], 'web_link': 'https://opendev.org/openstack/puppet-monasca/commit/2d1e5d4e9427c97f6207dfd2d4a86b333646c12a', 'message': 'Fix for older versions of keystone module\n\nChange-Id: I080996899add629f21a66a0b203cf2b1dfc11eeb\n'}]",0,264394,2d1e5d4e9427c97f6207dfd2d4a86b333646c12a,6,4,1,8126,,,0,"Fix for older versions of keystone module

Change-Id: I080996899add629f21a66a0b203cf2b1dfc11eeb
",git fetch https://review.opendev.org/openstack/puppet-monasca refs/changes/94/264394/1 && git format-patch -1 --stdout FETCH_HEAD,['manifests/keystone/auth.pp'],1,2d1e5d4e9427c97f6207dfd2d4a86b333646c12a,make_backward_compat_keystone," type => $service_type,",,1,0
openstack%2Fmonasca-ui~master~I3f8ebc0accfe8e2b4d74e6f041750b057e70b768,openstack/monasca-ui,master,I3f8ebc0accfe8e2b4d74e6f041750b057e70b768,Fix edit notification page field is too small,MERGED,2016-01-05 07:54:11.000000000,2016-01-07 15:57:16.000000000,2016-01-07 15:57:16.000000000,"[{'_account_id': 3}, {'_account_id': 8126}, {'_account_id': 15027}, {'_account_id': 16168}]","[{'number': 1, 'created': '2016-01-05 07:54:11.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/monasca-ui/commit/795519b665146376a8d83af5cb6391482dfd2af3', 'message': 'Fix edit notification page field is too small\n\nSee also: https://review.openstack.org/263614\n\nChange-Id: I3f8ebc0accfe8e2b4d74e6f041750b057e70b768\nCloses-Bug: #1527660\n'}, {'number': 3, 'created': '2016-01-07 00:07:31.000000000', 'files': ['monitoring/notifications/forms.py'], 'web_link': 'https://opendev.org/openstack/monasca-ui/commit/9a47d2726cc704f826a0a1f1aa32c0e450015efd', 'message': 'Fix edit notification page field is too small\n\nSee also: https://review.openstack.org/263614\n\nChange-Id: I3f8ebc0accfe8e2b4d74e6f041750b057e70b768\nCloses-Bug: #1527660\n'}]",0,263615,9a47d2726cc704f826a0a1f1aa32c0e450015efd,11,4,2,18286,,,0,"Fix edit notification page field is too small

See also: https://review.openstack.org/263614

Change-Id: I3f8ebc0accfe8e2b4d74e6f041750b057e70b768
Closes-Bug: #1527660
",git fetch https://review.opendev.org/openstack/monasca-ui refs/changes/15/263615/1 && git format-patch -1 --stdout FETCH_HEAD,['monitoring/notifications/forms.py'],1,795519b665146376a8d83af5cb6391482dfd2af3,bug/1527660," max_length=""512"","," max_length=""100"",",1,1
openstack%2Fopenstacksdk~master~Ie5d84315de264a8f578f7fb1d0c4450bb9e47483,openstack/openstacksdk,master,Ie5d84315de264a8f578f7fb1d0c4450bb9e47483,Correct response value in resource unittests,MERGED,2015-12-28 12:01:55.000000000,2016-01-07 15:54:46.000000000,2016-01-07 15:54:46.000000000,"[{'_account_id': 3}, {'_account_id': 8246}, {'_account_id': 8257}, {'_account_id': 8736}]","[{'number': 1, 'created': '2015-12-28 12:01:55.000000000', 'files': ['openstack/tests/unit/test_resource.py'], 'web_link': 'https://opendev.org/openstack/openstacksdk/commit/8f874642e2d3ee3931a26459f759abc23180cfca', 'message': 'Correct response value in resource unittests\n\nCurrently create/update/get_by_id return dict according to their\ndocstring, we should always return dict in unittests.\n\nChange-Id: Ie5d84315de264a8f578f7fb1d0c4450bb9e47483\n'}]",2,261969,8f874642e2d3ee3931a26459f759abc23180cfca,10,4,1,7404,,,0,"Correct response value in resource unittests

Currently create/update/get_by_id return dict according to their
docstring, we should always return dict in unittests.

Change-Id: Ie5d84315de264a8f578f7fb1d0c4450bb9e47483
",git fetch https://review.opendev.org/openstack/openstacksdk refs/changes/69/261969/1 && git format-patch -1 --stdout FETCH_HEAD,['openstack/tests/unit/test_resource.py'],1,8f874642e2d3ee3931a26459f759abc23180cfca,location," response_value = {""a"": 1, ""b"": 2, ""c"": 3} attrs = response_value response_value = {""a"": 1, ""b"": 2, ""c"": 3} attrs = response_body response_value = {""a"": 1, ""b"": 2, ""c"": 3} response_value = {""a"": 1, ""b"": 2, ""c"": 3} response_value = {""a"": 1, ""b"": 2, ""c"": 3} attrs = response_value response_value = {""a"": 1, ""b"": 2, ""c"": 3} attrs = response_value"," response_value = [1, 2, 3] attrs = {""a"": 1, ""b"": 2, ""c"": 3} response_value = [1, 2, 3] attrs = {""a"": 1, ""b"": 2, ""c"": 3} response_value = [1, 2, 3] response_value = [1, 2, 3] response_value = [1, 2, 3] attrs = {""a"": 1, ""b"": 2, ""c"": 3} response_value = [1, 2, 3] attrs = {""a"": 1, ""b"": 2, ""c"": 3}",10,10
openstack%2Fopenstacksdk~master~Ib5cbe8bd6fc0511f7308c0381cfed88b6f9a40b0,openstack/openstacksdk,master,Ib5cbe8bd6fc0511f7308c0381cfed88b6f9a40b0,Use assertTrue/False instead of assertEqual(T/F),MERGED,2016-01-07 07:12:25.000000000,2016-01-07 15:53:16.000000000,2016-01-07 15:53:16.000000000,"[{'_account_id': 3}, {'_account_id': 8257}, {'_account_id': 8410}, {'_account_id': 16237}]","[{'number': 1, 'created': '2016-01-07 07:12:25.000000000', 'files': ['openstack/tests/unit/test_format.py', 'openstack/tests/unit/test_resource.py', 'openstack/tests/unit/network/v2/test_network.py', 'openstack/tests/unit/identity/v2/test_role.py', 'openstack/tests/unit/telemetry/v2/test_capability.py', 'openstack/tests/unit/database/v1/test_instance.py'], 'web_link': 'https://opendev.org/openstack/openstacksdk/commit/2743d3325bd3a8dff76d064a977a860097c9679d', 'message': 'Use assertTrue/False instead of assertEqual(T/F)\n\nThe usage of assertEqual(True/False, ***) should be changed\nto a meaningful format of assertTrue/False(***).\n\nChange-Id: Ib5cbe8bd6fc0511f7308c0381cfed88b6f9a40b0\nCloses-Bug:#1512207\n'}]",0,264626,2743d3325bd3a8dff76d064a977a860097c9679d,8,4,1,11105,,,0,"Use assertTrue/False instead of assertEqual(T/F)

The usage of assertEqual(True/False, ***) should be changed
to a meaningful format of assertTrue/False(***).

Change-Id: Ib5cbe8bd6fc0511f7308c0381cfed88b6f9a40b0
Closes-Bug:#1512207
",git fetch https://review.opendev.org/openstack/openstacksdk refs/changes/26/264626/1 && git format-patch -1 --stdout FETCH_HEAD,"['openstack/tests/unit/test_format.py', 'openstack/tests/unit/test_resource.py', 'openstack/tests/unit/network/v2/test_network.py', 'openstack/tests/unit/identity/v2/test_role.py', 'openstack/tests/unit/telemetry/v2/test_capability.py', 'openstack/tests/unit/database/v1/test_instance.py']",6,2743d3325bd3a8dff76d064a977a860097c9679d,bug/1512207, self.assertTrue(sot.is_root_enabled(sess))," self.assertEqual(True, sot.is_root_enabled(sess))",21,21
openstack%2Fnova~stable%2Fliberty~I0753f148cca1a49df4d0fee38cbe8771982325f5,openstack/nova,stable/liberty,I0753f148cca1a49df4d0fee38cbe8771982325f5,Fix the duplicate nics for VMs,ABANDONED,2015-12-16 02:11:58.000000000,2016-01-07 15:50:10.000000000,,"[{'_account_id': 3}, {'_account_id': 5170}, {'_account_id': 6873}, {'_account_id': 8871}, {'_account_id': 12898}]","[{'number': 1, 'created': '2015-12-16 02:11:58.000000000', 'files': ['nova/tests/unit/network/test_neutronv2.py', 'nova/network/neutronv2/api.py'], 'web_link': 'https://opendev.org/openstack/nova/commit/e7be80174730ddd3bc1ab38263de20c2881351b8', 'message': 'Fix the duplicate nics for VMs\n\nBefore allocate_for_instance updates the net information cache,\nthe cache has likely beeen updated with the net information\nby other threads. This will lead to duplicate nics stored\ninto cache.\n\nThis patch removes the old net cache entries to avoid duplicate\nentries in net cache.\n\nChange-Id: I0753f148cca1a49df4d0fee38cbe8771982325f5\nCloses-bug: 1515768\n'}]",0,258221,e7be80174730ddd3bc1ab38263de20c2881351b8,6,5,1,2874,,,0,"Fix the duplicate nics for VMs

Before allocate_for_instance updates the net information cache,
the cache has likely beeen updated with the net information
by other threads. This will lead to duplicate nics stored
into cache.

This patch removes the old net cache entries to avoid duplicate
entries in net cache.

Change-Id: I0753f148cca1a49df4d0fee38cbe8771982325f5
Closes-bug: 1515768
",git fetch https://review.opendev.org/openstack/nova refs/changes/21/258221/1 && git format-patch -1 --stdout FETCH_HEAD,"['nova/network/neutronv2/api.py', 'nova/tests/unit/network/test_neutronv2.py']",2,e7be80174730ddd3bc1ab38263de20c2881351b8,," def _test_build_network_info_model(self, with_cache=None): # NOTE(gongysh) TO simulate the cache has been populated with the # ports being allocated vif = model.VIF( id=fake_ports[3]['id'], address=fake_ports[3]['mac_address'], network=fake_nets[0], vnic_type=fake_ports[3].get('binding:vnic_type', model.VNIC_TYPE_NORMAL), type=fake_ports[3].get('binding:vif_type'), profile=fake_ports[3].get('binding:profile'), details=fake_ports[3].get('binding:vif_details')) fake_inst.info_cache.network_info = model.NetworkInfo.hydrate( with_cache and [vif] or []) def test_build_network_info_model(self): self._test_build_network_info_model() def test_build_network_info_model_with_cache(self): self._test_build_network_info_model(with_cache=True) ", def test_build_network_info_model(self): fake_inst.info_cache.network_info = model.NetworkInfo.hydrate([]),31,5
openstack%2Fapp-catalog~master~I5cd9aea0aa53a4c5ec941e57fc7adb14f862dc4c,openstack/app-catalog,master,I5cd9aea0aa53a4c5ec941e57fc7adb14f862dc4c,Update app-catalog-ui information link,MERGED,2015-12-29 18:46:02.000000000,2016-01-07 15:48:06.000000000,2016-01-07 15:48:05.000000000,"[{'_account_id': 3}, {'_account_id': 612}, {'_account_id': 9788}]","[{'number': 1, 'created': '2015-12-29 18:46:02.000000000', 'files': ['openstack_catalog/templates/index.html'], 'web_link': 'https://opendev.org/openstack/app-catalog/commit/3c50e93c01125de6489fa4892b3f2e3457c8ad81', 'message': 'Update app-catalog-ui information link\n\nThis commit updates the link to app-catalog-ui to send users to the\nOpenStack wiki page with more information on the horizon plugin.\n\nChange-Id: I5cd9aea0aa53a4c5ec941e57fc7adb14f862dc4c\n'}]",0,262293,3c50e93c01125de6489fa4892b3f2e3457c8ad81,11,3,1,9788,,,0,"Update app-catalog-ui information link

This commit updates the link to app-catalog-ui to send users to the
OpenStack wiki page with more information on the horizon plugin.

Change-Id: I5cd9aea0aa53a4c5ec941e57fc7adb14f862dc4c
",git fetch https://review.opendev.org/openstack/app-catalog refs/changes/93/262293/1 && git format-patch -1 --stdout FETCH_HEAD,['openstack_catalog/templates/index.html'],1,3c50e93c01125de6489fa4892b3f2e3457c8ad81,," <a href=""https://wiki.openstack.org/wiki/App-Catalog#Horizon_Plugin_for_Native_Access"" target=""_blank""> <p>There is a Horizon plugin available at <a href=""https://git.openstack.org/cgit/openstack/app-catalog-ui"" target=""_blank"">https://git.openstack.org/cgit/openstack/app-catalog-ui</a> which gives users the ability to search and retrieve App Catalog contents directly from Horizon &mdash; see <a href=""https://wiki.openstack.org/wiki/App-Catalog#Horizon_Plugin_for_Native_Access"" target=""_blank"">https://wiki.openstack.org/wiki/App-Catalog#Horizon_Plugin_for_Native_Access</a> for more details. Add it to your environment today!</p>"," <a href=""https://git.openstack.org/openstack/app-catalog-ui"" target=""_blank""> <p>There is a Horizon plugin available at <a href=""https://git.openstack.org/openstack/app-catalog-ui"" target=""_blank"">https://git.openstack.org/openstack/app-catalog-ui</a> which gives users the ability to search and retrieve App Catalog contents directly from Horizon &mdash; add it to your environment today!</p>",2,2
openstack%2Fkuryr~master~I9383b59be0c8c9208d85f6101961e54b421c4ee8,openstack/kuryr,master,I9383b59be0c8c9208d85f6101961e54b421c4ee8,Fix docker-py lib version from 1.4.0+ to 1.5.0+,MERGED,2016-01-07 14:49:49.000000000,2016-01-07 15:47:38.000000000,2016-01-07 15:47:38.000000000,"[{'_account_id': 3}, {'_account_id': 1923}, {'_account_id': 11343}, {'_account_id': 12069}, {'_account_id': 14352}]","[{'number': 1, 'created': '2016-01-07 14:49:49.000000000', 'files': ['test-requirements.txt'], 'web_link': 'https://opendev.org/openstack/kuryr/commit/39d4dc2b387d5ef7e22f766fcf6ad9831d3ed62b', 'message': 'Fix docker-py lib version from 1.4.0+ to 1.5.0+\n\nThe libnetwork related api is introduced since 1.5.0.\n\nChange-Id: I9383b59be0c8c9208d85f6101961e54b421c4ee8\nCloses-Bug: #1531879\n'}]",0,264803,39d4dc2b387d5ef7e22f766fcf6ad9831d3ed62b,6,5,1,11208,,,0,"Fix docker-py lib version from 1.4.0+ to 1.5.0+

The libnetwork related api is introduced since 1.5.0.

Change-Id: I9383b59be0c8c9208d85f6101961e54b421c4ee8
Closes-Bug: #1531879
",git fetch https://review.opendev.org/openstack/kuryr refs/changes/03/264803/1 && git format-patch -1 --stdout FETCH_HEAD,['test-requirements.txt'],1,39d4dc2b387d5ef7e22f766fcf6ad9831d3ed62b,bug/1531879,docker-py>=1.5.0 # Apache-2.0,docker-py>=1.4.0 # Apache-2.0,1,1
openstack%2Fneutron-lbaas~master~I3491cd4e189ca0f3fc80172380076c46b02bb51c,openstack/neutron-lbaas,master,I3491cd4e189ca0f3fc80172380076c46b02bb51c,Updated from global requirements,MERGED,2016-01-01 20:30:18.000000000,2016-01-07 15:40:37.000000000,2016-01-07 15:40:37.000000000,"[{'_account_id': 3}, {'_account_id': 6951}, {'_account_id': 10273}, {'_account_id': 10980}, {'_account_id': 11628}, {'_account_id': 12403}, {'_account_id': 14605}, {'_account_id': 17776}]","[{'number': 1, 'created': '2016-01-01 20:30:18.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/neutron-lbaas/commit/a948748a1b56dc58f4fb3a61cb9e3a366fa07820', 'message': 'Updated from global requirements\n\nChange-Id: I3491cd4e189ca0f3fc80172380076c46b02bb51c\n'}, {'number': 2, 'created': '2016-01-05 10:28:11.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/neutron-lbaas/commit/bc9e792fb2fdaffccce204b0638559c100686e6c', 'message': 'Updated from global requirements\n\nChange-Id: I3491cd4e189ca0f3fc80172380076c46b02bb51c\n'}, {'number': 3, 'created': '2016-01-06 16:16:19.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/neutron-lbaas/commit/149ccf04baa30902099aa8caaf8e1923313eaadd', 'message': 'Updated from global requirements\n\nChange-Id: I3491cd4e189ca0f3fc80172380076c46b02bb51c\n'}, {'number': 4, 'created': '2016-01-06 23:16:46.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/neutron-lbaas/commit/b9b69f728edb8f91c30770bc22de6e2ee205a772', 'message': 'Updated from global requirements\n\nChange-Id: I3491cd4e189ca0f3fc80172380076c46b02bb51c\n'}, {'number': 5, 'created': '2016-01-06 23:24:51.000000000', 'files': ['requirements.txt'], 'web_link': 'https://opendev.org/openstack/neutron-lbaas/commit/a3786fc96d8529aa83b01dd06fb592b1b460f34a', 'message': 'Updated from global requirements\n\nChange-Id: I3491cd4e189ca0f3fc80172380076c46b02bb51c\n'}]",0,262907,a3786fc96d8529aa83b01dd06fb592b1b460f34a,23,8,5,11131,,,0,"Updated from global requirements

Change-Id: I3491cd4e189ca0f3fc80172380076c46b02bb51c
",git fetch https://review.opendev.org/openstack/neutron-lbaas refs/changes/07/262907/5 && git format-patch -1 --stdout FETCH_HEAD,['requirements.txt'],1,a948748a1b56dc58f4fb3a61cb9e3a366fa07820,openstack/requirements,oslo.log>=1.14.0 # Apache-2.0,oslo.log>=1.12.0 # Apache-2.0,1,1
