id,project,branch,change_id,subject,status,created,updated,submitted,reviewers,revisions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,owner_account_id,owner_name,owner_username,is_owner_bot,commit_message,git_command,changed_files,files_count,commit_id,topic,added_lines,deleted_lines,insertions,deletions
openstack%2Fmistral~master~Ice50a924c1f38b84a42239f06b2cdd5fe5809c9b,openstack/mistral,master,Ice50a924c1f38b84a42239f06b2cdd5fe5809c9b,CI test - never merge,ABANDONED,2017-03-03 02:24:48.000000000,2017-03-03 02:25:16.000000000,,[],"[{'number': 1, 'created': '2017-03-03 02:24:48.000000000', 'files': ['test'], 'web_link': 'https://opendev.org/openstack/mistral/commit/715eb2893cc5205a43128767f4b466549c60644c', 'message': 'CI test - never merge\n\nChange-Id: Ice50a924c1f38b84a42239f06b2cdd5fe5809c9b\n'}]",0,440898,715eb2893cc5205a43128767f4b466549c60644c,2,0,1,3153,,,0,"CI test - never merge

Change-Id: Ice50a924c1f38b84a42239f06b2cdd5fe5809c9b
",git fetch https://review.opendev.org/openstack/mistral refs/changes/98/440898/1 && git format-patch -1 --stdout FETCH_HEAD,['test'],1,715eb2893cc5205a43128767f4b466549c60644c,ci-test,test ,,1,0
openstack%2Foslo.db~master~I2a9d0f4ced44c30c6443e613fea2e11b908c5025,openstack/oslo.db,master,I2a9d0f4ced44c30c6443e613fea2e11b908c5025,Updated from global requirements,MERGED,2017-03-01 04:14:36.000000000,2017-03-03 02:24:03.000000000,2017-03-03 02:24:03.000000000,"[{'_account_id': 3}, {'_account_id': 5638}]","[{'number': 1, 'created': '2017-03-01 04:14:36.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/oslo.db/commit/27306e6baaca2a01ee9e2bee03585fd4e92efdf6', 'message': 'Updated from global requirements\n\nChange-Id: I2a9d0f4ced44c30c6443e613fea2e11b908c5025\n'}, {'number': 2, 'created': '2017-03-02 05:05:09.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/oslo.db/commit/9f072ae88e17eddfc645835e34f611c3e03ca578', 'message': 'Updated from global requirements\n\nChange-Id: I2a9d0f4ced44c30c6443e613fea2e11b908c5025\n'}, {'number': 3, 'created': '2017-03-02 05:20:19.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/oslo.db/commit/2512357d828e5a75a8eb001f6c0c2995e561a761', 'message': 'Updated from global requirements\n\nChange-Id: I2a9d0f4ced44c30c6443e613fea2e11b908c5025\n'}, {'number': 4, 'created': '2017-03-02 05:34:54.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/oslo.db/commit/0072d627fdd165dd784703e57295c271bf6fb074', 'message': 'Updated from global requirements\n\nChange-Id: I2a9d0f4ced44c30c6443e613fea2e11b908c5025\n'}, {'number': 5, 'created': '2017-03-02 11:53:25.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/oslo.db/commit/c77852891e70db05ed7a0db1fbbfafc0234c812f', 'message': 'Updated from global requirements\n\nChange-Id: I2a9d0f4ced44c30c6443e613fea2e11b908c5025\n'}, {'number': 6, 'created': '2017-03-03 00:03:00.000000000', 'files': ['requirements.txt', 'setup.py', 'setup.cfg'], 'web_link': 'https://opendev.org/openstack/oslo.db/commit/06871c69d460c3a1fa84fec62179f275189f3bb7', 'message': 'Updated from global requirements\n\nChange-Id: I2a9d0f4ced44c30c6443e613fea2e11b908c5025\n'}]",0,439335,06871c69d460c3a1fa84fec62179f275189f3bb7,15,2,6,11131,,,0,"Updated from global requirements

Change-Id: I2a9d0f4ced44c30c6443e613fea2e11b908c5025
",git fetch https://review.opendev.org/openstack/oslo.db refs/changes/35/439335/1 && git format-patch -1 --stdout FETCH_HEAD,['requirements.txt'],1,27306e6baaca2a01ee9e2bee03585fd4e92efdf6,openstack/requirements,oslo.utils>=3.20.0 # Apache-2.0,oslo.utils>=3.18.0 # Apache-2.0,1,1
openstack%2Fglance_store~master~Ida5bee9682e24befd63bd2b4b2107ee84eac1a1b,openstack/glance_store,master,Ida5bee9682e24befd63bd2b4b2107ee84eac1a1b,An unit test passes because is launched as non-root user,MERGED,2017-01-19 12:01:03.000000000,2017-03-03 02:23:49.000000000,2017-03-03 02:23:49.000000000,"[{'_account_id': 3}, {'_account_id': 2537}, {'_account_id': 6484}, {'_account_id': 11975}, {'_account_id': 12000}, {'_account_id': 12807}, {'_account_id': 20570}, {'_account_id': 21722}]","[{'number': 1, 'created': '2017-01-19 12:01:03.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/glance_store/commit/c8375f857b225e028ca4ff41ef78aaa05c319f73', 'message': 'An unit test passes because is launched as non-root user\n\nThis change fixes the issue by setting filesystem_store_datadiro\nto None (missing value).\n\nChange-Id: Ida5bee9682e24befd63bd2b4b2107ee84eac1a1b\n'}, {'number': 2, 'created': '2017-01-19 12:41:03.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/glance_store/commit/61a93a009bfe6b80e5d277d54b12b8287fdca1cd', 'message': 'An unit test passes because is launched as non-root user\n\nThis change fixes the issue by setting filesystem_store_datadiro\nto None (missing value).\n\nCloses-Bug: 1657710\nChange-Id: Ida5bee9682e24befd63bd2b4b2107ee84eac1a1b\n'}, {'number': 3, 'created': '2017-01-20 09:18:58.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/glance_store/commit/e556cbab9ddc10a14880b318e3f619c6b75337cd', 'message': 'An unit test passes because is launched as non-root user\n\nThis change fixes the issue by setting filesystem_store_datadir\nand filesystem_store_datadirs to None (missing values).\n\nCloses-Bug: 1657710\nChange-Id: Ida5bee9682e24befd63bd2b4b2107ee84eac1a1b\n'}, {'number': 4, 'created': '2017-01-25 11:52:41.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/glance_store/commit/242cb1e54d1eb090c094f8c46aea63ef46f47332', 'message': 'An unit test passes because is launched as non-root user\n\nThis change fixes the issue by setting filesystem_store_datadir\nand filesystem_store_datadirs to None (missing values).\n\nCloses-Bug: 1657710\nChange-Id: Ida5bee9682e24befd63bd2b4b2107ee84eac1a1b\n'}, {'number': 5, 'created': '2017-01-25 14:40:21.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/glance_store/commit/19a6dc897cc04ecf4ee90af30dae9e18f04bdc38', 'message': 'An unit test passes because is launched as non-root user\n\nThis change fixes the issue by setting filesystem_store_datadir\nand filesystem_store_datadirs to None (missing values).\n\nCloses-Bug: 1657710\nChange-Id: Ida5bee9682e24befd63bd2b4b2107ee84eac1a1b\n'}, {'number': 6, 'created': '2017-01-26 08:27:50.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/glance_store/commit/5ea7d275f97185d8e6d6c00c6ad0fa6baa1a1001', 'message': 'An unit test passes because is launched as non-root user\n\nThis change fixes the issue by setting filesystem_store_datadir\nand filesystem_store_datadirs to None (missing values).\n\nCloses-Bug: 1657710\nChange-Id: Ida5bee9682e24befd63bd2b4b2107ee84eac1a1b\n'}, {'number': 7, 'created': '2017-03-02 14:01:28.000000000', 'files': ['glance_store/tests/unit/test_store_base.py'], 'web_link': 'https://opendev.org/openstack/glance_store/commit/f614b345be46201147c3be47aa0933234e45f1df', 'message': 'An unit test passes because is launched as non-root user\n\nThis change fixes the issue by setting filesystem_store_datadir\nand filesystem_store_datadirs to None (missing values).\n\nCloses-Bug: 1657710\nChange-Id: Ida5bee9682e24befd63bd2b4b2107ee84eac1a1b\n'}]",5,422579,f614b345be46201147c3be47aa0933234e45f1df,32,8,7,20570,,,0,"An unit test passes because is launched as non-root user

This change fixes the issue by setting filesystem_store_datadir
and filesystem_store_datadirs to None (missing values).

Closes-Bug: 1657710
Change-Id: Ida5bee9682e24befd63bd2b4b2107ee84eac1a1b
",git fetch https://review.opendev.org/openstack/glance_store refs/changes/79/422579/6 && git format-patch -1 --stdout FETCH_HEAD,['glance_store/tests/unit/test_store_base.py'],1,c8375f857b225e028ca4ff41ef78aaa05c319f73,bug/1657710," self.config(filesystem_store_datadir=None, group='glance_store')",,1,0
openstack%2Foslo.i18n~master~Ic14c59a7d9604ee6f545cf19808d42e343359173,openstack/oslo.i18n,master,Ic14c59a7d9604ee6f545cf19808d42e343359173,Updated from global requirements,MERGED,2017-03-02 05:05:12.000000000,2017-03-03 02:22:39.000000000,2017-03-03 02:22:39.000000000,"[{'_account_id': 3}, {'_account_id': 5638}]","[{'number': 1, 'created': '2017-03-02 05:05:12.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/oslo.i18n/commit/e803f6f9e95c78a80954c111c5560acfc66016cf', 'message': 'Updated from global requirements\n\nChange-Id: Ic14c59a7d9604ee6f545cf19808d42e343359173\n'}, {'number': 2, 'created': '2017-03-02 11:53:27.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/oslo.i18n/commit/3f5af5abf0ebb23cbde130ee268cd4b505c4280d', 'message': 'Updated from global requirements\n\nChange-Id: Ic14c59a7d9604ee6f545cf19808d42e343359173\n'}, {'number': 3, 'created': '2017-03-03 00:03:02.000000000', 'files': ['requirements.txt', 'test-requirements.txt', 'setup.py'], 'web_link': 'https://opendev.org/openstack/oslo.i18n/commit/c103d6f682e982b1bdf474e8c8383b86f6b01c1d', 'message': 'Updated from global requirements\n\nChange-Id: Ic14c59a7d9604ee6f545cf19808d42e343359173\n'}]",0,440086,c103d6f682e982b1bdf474e8c8383b86f6b01c1d,11,2,3,11131,,,0,"Updated from global requirements

Change-Id: Ic14c59a7d9604ee6f545cf19808d42e343359173
",git fetch https://review.opendev.org/openstack/oslo.i18n refs/changes/86/440086/1 && git format-patch -1 --stdout FETCH_HEAD,['requirements.txt'],1,e803f6f9e95c78a80954c111c5560acfc66016cf,openstack/requirements,pbr>=2.0.0 # Apache-2.0,pbr>=1.8 # Apache-2.0,1,1
openstack%2Foslo.serialization~master~Ib76611efc7723a4cffe56188958739d63de6145e,openstack/oslo.serialization,master,Ib76611efc7723a4cffe56188958739d63de6145e,Updated from global requirements,MERGED,2017-03-01 04:14:54.000000000,2017-03-03 02:21:26.000000000,2017-03-03 02:21:26.000000000,"[{'_account_id': 3}, {'_account_id': 5638}]","[{'number': 1, 'created': '2017-03-01 04:14:54.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/oslo.serialization/commit/87f37d15bbbe0229d9ea10bc3e106cab7803062d', 'message': 'Updated from global requirements\n\nChange-Id: Ib76611efc7723a4cffe56188958739d63de6145e\n'}, {'number': 2, 'created': '2017-03-02 05:05:29.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/oslo.serialization/commit/1da057cb3960fbf21f15b933be95aa1577dc6e28', 'message': 'Updated from global requirements\n\nChange-Id: Ib76611efc7723a4cffe56188958739d63de6145e\n'}, {'number': 3, 'created': '2017-03-02 11:53:45.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/oslo.serialization/commit/1e0075ebf2b8385f119f20e883d527c8d8cf1b5d', 'message': 'Updated from global requirements\n\nChange-Id: Ib76611efc7723a4cffe56188958739d63de6145e\n'}, {'number': 4, 'created': '2017-03-03 00:03:20.000000000', 'files': ['requirements.txt', 'test-requirements.txt', 'setup.py'], 'web_link': 'https://opendev.org/openstack/oslo.serialization/commit/279da59d1736567a919bc269f6ba925ed5d1870c', 'message': 'Updated from global requirements\n\nChange-Id: Ib76611efc7723a4cffe56188958739d63de6145e\n'}]",0,439340,279da59d1736567a919bc269f6ba925ed5d1870c,13,2,4,11131,,,0,"Updated from global requirements

Change-Id: Ib76611efc7723a4cffe56188958739d63de6145e
",git fetch https://review.opendev.org/openstack/oslo.serialization refs/changes/40/439340/4 && git format-patch -1 --stdout FETCH_HEAD,['requirements.txt'],1,87f37d15bbbe0229d9ea10bc3e106cab7803062d,openstack/requirements,oslo.utils>=3.20.0 # Apache-2.0,oslo.utils>=3.18.0 # Apache-2.0,1,1
openstack%2Fsenlin~master~I4e97582bb92ce9dde3cf43ca7b1f8fd274d72aa6,openstack/senlin,master,I4e97582bb92ce9dde3cf43ca7b1f8fd274d72aa6,Updated from global requirements,MERGED,2017-02-28 23:26:54.000000000,2017-03-03 02:14:59.000000000,2017-03-03 02:14:59.000000000,"[{'_account_id': 3}, {'_account_id': 8246}]","[{'number': 1, 'created': '2017-02-28 23:26:54.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/senlin/commit/2576629677120fb16fee9d4a5cb94e14a9c609ac', 'message': 'Updated from global requirements\n\nChange-Id: I4e97582bb92ce9dde3cf43ca7b1f8fd274d72aa6\n'}, {'number': 2, 'created': '2017-03-01 04:17:09.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/senlin/commit/6be61642bdd0d167cfe9d9d3ba4b1156d3a3b577', 'message': 'Updated from global requirements\n\nChange-Id: I4e97582bb92ce9dde3cf43ca7b1f8fd274d72aa6\n'}, {'number': 3, 'created': '2017-03-02 05:07:50.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/senlin/commit/ec35f5beceb752511dd3cd76f032be84ecea40c8', 'message': 'Updated from global requirements\n\nChange-Id: I4e97582bb92ce9dde3cf43ca7b1f8fd274d72aa6\n'}, {'number': 4, 'created': '2017-03-02 05:22:56.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/senlin/commit/4e11004b4d670dba1c423df0f76687e4032e8f32', 'message': 'Updated from global requirements\n\nChange-Id: I4e97582bb92ce9dde3cf43ca7b1f8fd274d72aa6\n'}, {'number': 5, 'created': '2017-03-02 05:37:29.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/senlin/commit/21fe3b0cb6cb5f879889a96568e9c978fd791490', 'message': 'Updated from global requirements\n\nChange-Id: I4e97582bb92ce9dde3cf43ca7b1f8fd274d72aa6\n'}, {'number': 6, 'created': '2017-03-02 11:56:05.000000000', 'files': ['requirements.txt', 'setup.py'], 'web_link': 'https://opendev.org/openstack/senlin/commit/809d77c2feaad63f30b942c7bd8be59ac9f73058', 'message': 'Updated from global requirements\n\nChange-Id: I4e97582bb92ce9dde3cf43ca7b1f8fd274d72aa6\n'}]",0,439233,809d77c2feaad63f30b942c7bd8be59ac9f73058,18,2,6,11131,,,0,"Updated from global requirements

Change-Id: I4e97582bb92ce9dde3cf43ca7b1f8fd274d72aa6
",git fetch https://review.opendev.org/openstack/senlin refs/changes/33/439233/4 && git format-patch -1 --stdout FETCH_HEAD,['requirements.txt'],1,2576629677120fb16fee9d4a5cb94e14a9c609ac,openstack/requirements,oslo.middleware>=3.10.0 # Apache-2.0,oslo.middleware>=3.0.0 # Apache-2.0,1,1
openstack%2Fsenlin~master~I0a9069ad1c71051df69d0c7e89da9121785ea6f6,openstack/senlin,master,I0a9069ad1c71051df69d0c7e89da9121785ea6f6,[Fix gate]Update test requirement,MERGED,2017-03-02 12:12:30.000000000,2017-03-03 02:14:50.000000000,2017-03-03 02:14:50.000000000,"[{'_account_id': 3}, {'_account_id': 8246}]","[{'number': 1, 'created': '2017-03-02 12:12:30.000000000', 'files': ['test-requirements.txt'], 'web_link': 'https://opendev.org/openstack/senlin/commit/c9a2853b865ad0b663b1bbefd6aef0d9df3b0a5b', 'message': '[Fix gate]Update test requirement\n\nSince pbr already landed and the old version of hacking seems not\nwork very well with pbr>=2, we should update it to match global\nrequirement.\nPartial-Bug: #1668848\n\nChange-Id: I0a9069ad1c71051df69d0c7e89da9121785ea6f6\n'}]",0,440481,c9a2853b865ad0b663b1bbefd6aef0d9df3b0a5b,7,2,1,12404,,,0,"[Fix gate]Update test requirement

Since pbr already landed and the old version of hacking seems not
work very well with pbr>=2, we should update it to match global
requirement.
Partial-Bug: #1668848

Change-Id: I0a9069ad1c71051df69d0c7e89da9121785ea6f6
",git fetch https://review.opendev.org/openstack/senlin refs/changes/81/440481/1 && git format-patch -1 --stdout FETCH_HEAD,['test-requirements.txt'],1,c9a2853b865ad0b663b1bbefd6aef0d9df3b0a5b,bug/1668848,"hacking>=0.12.0,!=0.13.0,<0.14 # Apache-2.0","hacking<0.11,>=0.10.2",1,1
openstack%2Fnova~master~Iff86ea9dfad8cfe7a7bb124c766518c22dea92e7,openstack/nova,master,Iff86ea9dfad8cfe7a7bb124c766518c22dea92e7,api-ref: body verification for os-hypervisors,ABANDONED,2016-11-16 08:55:51.000000000,2017-03-03 02:06:15.000000000,,"[{'_account_id': 3}, {'_account_id': 5170}, {'_account_id': 5754}, {'_account_id': 6873}, {'_account_id': 9008}, {'_account_id': 9732}, {'_account_id': 10385}, {'_account_id': 13915}, {'_account_id': 14384}, {'_account_id': 14595}, {'_account_id': 15286}, {'_account_id': 15334}, {'_account_id': 15751}, {'_account_id': 16128}, {'_account_id': 16376}, {'_account_id': 16897}, {'_account_id': 16898}, {'_account_id': 20040}]","[{'number': 1, 'created': '2016-11-16 08:55:51.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/nova/commit/0c2f2123bfa495a884f85b6483ac9e835d47e3ee', 'message': 'api-ref: body verification for os-hypervisors\n\nThis completes the body verification for the os-hypervisors\nAPI.\n\nPart of blueprint api-ref-in-rst-ocata\n\nChange-Id: Iff86ea9dfad8cfe7a7bb124c766518c22dea92e7\n'}, {'number': 2, 'created': '2017-03-01 13:13:46.000000000', 'files': ['api-ref/source/os-hypervisors.inc'], 'web_link': 'https://opendev.org/openstack/nova/commit/055288c0745c1146689a2a0a5c76cfb50c2246d8', 'message': 'api-ref: body verification for os-hypervisors\n\nThis completes the body verification for the os-hypervisors\nAPI.\n\nPart of blueprint api-ref-in-rst-pike\n\nChange-Id: Iff86ea9dfad8cfe7a7bb124c766518c22dea92e7\n'}]",4,398197,055288c0745c1146689a2a0a5c76cfb50c2246d8,31,18,2,15888,,,0,"api-ref: body verification for os-hypervisors

This completes the body verification for the os-hypervisors
API.

Part of blueprint api-ref-in-rst-pike

Change-Id: Iff86ea9dfad8cfe7a7bb124c766518c22dea92e7
",git fetch https://review.opendev.org/openstack/nova refs/changes/97/398197/1 && git format-patch -1 --stdout FETCH_HEAD,['api-ref/source/os-hypervisors.inc'],1,0c2f2123bfa495a884f85b6483ac9e835d47e3ee,bp/api-ref-in-rst-pike,,.. needs:body_verification,0,1
openstack%2Fsenlin-dashboard~master~I29eb085b561b1db41fdffdc59df767f1e2987468,openstack/senlin-dashboard,master,I29eb085b561b1db41fdffdc59df767f1e2987468,Updated from global requirements,MERGED,2017-03-02 05:07:52.000000000,2017-03-03 02:05:58.000000000,2017-03-03 02:05:58.000000000,"[{'_account_id': 3}, {'_account_id': 8246}]","[{'number': 1, 'created': '2017-03-02 05:07:52.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/senlin-dashboard/commit/e11bcfa8d942335e7644123009680aa8080d49b4', 'message': 'Updated from global requirements\n\nChange-Id: I29eb085b561b1db41fdffdc59df767f1e2987468\n'}, {'number': 2, 'created': '2017-03-02 11:56:07.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/senlin-dashboard/commit/275c8ac42b80ec2987d4af3cb3ec3ce55eb4923c', 'message': 'Updated from global requirements\n\nChange-Id: I29eb085b561b1db41fdffdc59df767f1e2987468\n'}, {'number': 3, 'created': '2017-03-03 01:29:38.000000000', 'files': ['requirements.txt', 'setup.py'], 'web_link': 'https://opendev.org/openstack/senlin-dashboard/commit/1a1bb8a1685d255abe72f5f89e6aceb9a9d31013', 'message': 'Updated from global requirements\n\nChange-Id: I29eb085b561b1db41fdffdc59df767f1e2987468\n'}]",0,440114,1a1bb8a1685d255abe72f5f89e6aceb9a9d31013,12,2,3,11131,,,0,"Updated from global requirements

Change-Id: I29eb085b561b1db41fdffdc59df767f1e2987468
",git fetch https://review.opendev.org/openstack/senlin-dashboard refs/changes/14/440114/1 && git format-patch -1 --stdout FETCH_HEAD,['requirements.txt'],1,e11bcfa8d942335e7644123009680aa8080d49b4,openstack/requirements,pbr>=2.0.0 # Apache-2.0,pbr>=1.8 # Apache-2.0,1,1
openstack%2Fpuppet-ironic~master~Iff05045ee5f5ed69777689d4fcc0bae6362d2b72,openstack/puppet-ironic,master,Iff05045ee5f5ed69777689d4fcc0bae6362d2b72,Install ironic-common in pxe module if not defined,MERGED,2017-02-20 18:32:58.000000000,2017-03-03 02:05:20.000000000,2017-03-03 02:05:20.000000000,"[{'_account_id': 3}, {'_account_id': 3153}, {'_account_id': 8971}, {'_account_id': 9414}, {'_account_id': 10239}, {'_account_id': 14985}, {'_account_id': 18795}]","[{'number': 1, 'created': '2017-02-20 18:32:58.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/puppet-ironic/commit/89c9863d02272d717cd373c6498c645ed2c5c18f', 'message': 'Install ironic-common in pxe module if not defined\n\nThis will help resolve issues in configuring the ironic-inspector\nwith docker which uses an isolated puppet run to generate\nironic-inspector configs.\n\nChange-Id: Iff05045ee5f5ed69777689d4fcc0bae6362d2b72\nCloses-bug: #1666287\n'}, {'number': 2, 'created': '2017-02-21 19:35:28.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/puppet-ironic/commit/16373c41bb5a1766db4308bffd5d85c5eb57819d', 'message': 'Install ironic-common in pxe module if not defined\n\nThis will help resolve issues in configuring the ironic-inspector\nwith docker which uses an isolated puppet run to generate\nironic-inspector configs.\n\nChange-Id: Iff05045ee5f5ed69777689d4fcc0bae6362d2b72\nCloses-bug: #1666287\n'}, {'number': 3, 'created': '2017-03-01 19:24:20.000000000', 'files': ['manifests/init.pp', 'manifests/pxe.pp'], 'web_link': 'https://opendev.org/openstack/puppet-ironic/commit/9673aabd4f0e56e1bdbe44128be37e7088f7ec38', 'message': 'Install ironic-common in pxe module if not defined\n\nThis will help resolve issues in configuring the ironic-inspector\nwith docker which uses an isolated puppet run to generate\nironic-inspector configs.\n\nChange-Id: Iff05045ee5f5ed69777689d4fcc0bae6362d2b72\nCloses-bug: #1666287\n'}]",3,436133,9673aabd4f0e56e1bdbe44128be37e7088f7ec38,30,7,3,360,,,0,"Install ironic-common in pxe module if not defined

This will help resolve issues in configuring the ironic-inspector
with docker which uses an isolated puppet run to generate
ironic-inspector configs.

Change-Id: Iff05045ee5f5ed69777689d4fcc0bae6362d2b72
Closes-bug: #1666287
",git fetch https://review.opendev.org/openstack/puppet-ironic refs/changes/33/436133/2 && git format-patch -1 --stdout FETCH_HEAD,"['manifests/init.pp', 'manifests/pxe.pp']",2,89c9863d02272d717cd373c6498c645ed2c5c18f,bug/1666287," if !defined(Package['ironic-common']) { package { 'ironic-common': ensure => $package_ensure, name => $::ironic::params::common_package_name, tag => ['openstack', 'ironic-package'], } } ",,15,4
