id,project,branch,change_id,subject,status,created,updated,submitted,reviewers,revisions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,owner_account_id,owner_name,owner_username,is_owner_bot,commit_message,git_command,changed_files,files_count,commit_id,topic,added_lines,deleted_lines,insertions,deletions
openstack%2Felection~master~Ibd9ab22e4c9ea8d2d8a5695d73da85d5eafa11d4,openstack/election,master,Ibd9ab22e4c9ea8d2d8a5695d73da85d5eafa11d4,Tim Burke candidacy for Swift PTL (Caracal),MERGED,2023-08-30 19:56:31.000000000,2023-08-31 00:26:43.000000000,2023-08-31 00:25:12.000000000,"[{'_account_id': 7233}, {'_account_id': 14482}, {'_account_id': 22348}]","[{'number': 1, 'created': '2023-08-30 19:56:31.000000000', 'files': ['candidates/2024.1/Swift/tburke@nvidia.com'], 'web_link': 'https://opendev.org/openstack/election/commit/987e9058fde69e5f4073053525b996011941b213', 'message': 'Tim Burke candidacy for Swift PTL (Caracal)\n\nChange-Id: Ibd9ab22e4c9ea8d2d8a5695d73da85d5eafa11d4\n'}]",3,893281,987e9058fde69e5f4073053525b996011941b213,9,3,1,15343,,,0,"Tim Burke candidacy for Swift PTL (Caracal)

Change-Id: Ibd9ab22e4c9ea8d2d8a5695d73da85d5eafa11d4
",git fetch https://review.opendev.org/openstack/election refs/changes/81/893281/1 && git format-patch -1 --stdout FETCH_HEAD,['candidates/2024.1/Swift/tburke@nvidia.com'],1,987e9058fde69e5f4073053525b996011941b213,,"It would be my pleasure to continue serving as Swift PTL for the Caracal cycle. I forsee us grappling with several challenges over the next few cycles: Successful clusters expand until they hit a wall, whether that's due to budget or physical space constraints. Swift will need to adapt to operate in more constrained environments. Total disk capacity is not the only measure of a cluster. Network bandwidth (both aggregate across the cluster as well as single-stream) and requests per second drive much of the client experience. Swift will need to be able to ration those between tenants, similar to how it can enforce capacity quotas. Operators are not the only ones interested in metrics and storage insights. Users want to know what their individual access patterns are like and how that has changed over time. I'm excited to see how much we can achieve in Caracal. Tim Burke ",,22,0
openstack%2Felection~master~I73856dc4e048f597040916360b7ac6e77344793d,openstack/election,master,I73856dc4e048f597040916360b7ac6e77344793d,Add Dave Wilde candicacy for Keystone 2024.1 PTL,MERGED,2023-08-30 13:32:24.000000000,2023-08-31 00:26:02.000000000,2023-08-31 00:25:11.000000000,"[{'_account_id': 14482}, {'_account_id': 22348}]","[{'number': 1, 'created': '2023-08-30 13:32:24.000000000', 'files': ['candidates/2024.1/Keystone/dwilde@redhat.com'], 'web_link': 'https://opendev.org/openstack/election/commit/b5d5f851a8b2a4230fa821399d9aeadba431eca0', 'message': 'Add Dave Wilde candicacy for Keystone 2024.1 PTL\n\nChange-Id: I73856dc4e048f597040916360b7ac6e77344793d\n'}]",2,893179,b5d5f851a8b2a4230fa821399d9aeadba431eca0,8,2,1,7414,,,0,"Add Dave Wilde candicacy for Keystone 2024.1 PTL

Change-Id: I73856dc4e048f597040916360b7ac6e77344793d
",git fetch https://review.opendev.org/openstack/election refs/changes/79/893179/1 && git format-patch -1 --stdout FETCH_HEAD,['candidates/2024.1/Keystone/dwilde@redhat.com'],1,b5d5f851a8b2a4230fa821399d9aeadba431eca0,,"Hey folks, It's Dave here, your current OpenStack Keystone PTL. I'd like to submit my candidacy to again act as the PTL for the 2024.1 cycle. We're making great progress with Keystone, and I would like to continue with that excellent work. As PTL in this cycle here are some of the things I'd like to focus on: - Finish the manager role and ensure that the SRBAC implied roles are correct for manager and member - Continue the OAuth 2.0 Implementation - Start a known issues section in the Keystone documentation - Start a documentation audit to ensure that our documentation is of the highest quality Of course we will continue the weekly meetings and the reviewathons. I think the reviewathons have been very successful and I'm keen on keeping them going. I'm looking forward to another successful cycle and working with everyone again! Thank you! /Dave ",,24,0
openstack%2Felection~master~Ic52dd1febc8e1e21b6cc6ba17a4d80db0e6af993,openstack/election,master,Ic52dd1febc8e1e21b6cc6ba17a4d80db0e6af993,Adding Takashi Kajinami candidacy for Puppet OpenStack PTL,MERGED,2023-08-30 06:58:45.000000000,2023-08-31 00:19:19.000000000,2023-08-31 00:18:12.000000000,"[{'_account_id': 14482}, {'_account_id': 22348}]","[{'number': 1, 'created': '2023-08-30 06:58:45.000000000', 'files': ['candidates/2024.1/Puppet_OpenStack/tkajinam@redhat.com'], 'web_link': 'https://opendev.org/openstack/election/commit/8af807db77f38096dcc74cfebf285dcc26f92139', 'message': 'Adding Takashi Kajinami candidacy for Puppet OpenStack PTL\n\nChange-Id: Ic52dd1febc8e1e21b6cc6ba17a4d80db0e6af993\n'}]",2,893130,8af807db77f38096dcc74cfebf285dcc26f92139,8,2,1,9816,,,0,"Adding Takashi Kajinami candidacy for Puppet OpenStack PTL

Change-Id: Ic52dd1febc8e1e21b6cc6ba17a4d80db0e6af993
",git fetch https://review.opendev.org/openstack/election refs/changes/30/893130/1 && git format-patch -1 --stdout FETCH_HEAD,['candidates/2024.1/Puppet_OpenStack/tkajinam@redhat.com'],1,8af807db77f38096dcc74cfebf285dcc26f92139,,"Hello, I'd like to announce my candidacy for the PTL role in Puppet OpenStack during 2024.1 cycle. I'd like to list up a few focus points for the upcoming cycle. - Keep our CI healthy - Keep our modules concistent with updates in OpenStack component - Consider working on some modernization of our modules - Removal of validate_legacy is prioritized to adapt to new stdlib - We also have a few other topics we may work on but with lower prioeiry Thank you for your consideration. Thank you, Takashi ",,20,0
openstack%2Felection~master~I82fdd140b28cf4f5265ffa08e70bce5af8fde1a7,openstack/election,master,I82fdd140b28cf4f5265ffa08e70bce5af8fde1a7,Add Pranali Deore's candidacy for Glance PTL 2024.1,MERGED,2023-08-30 05:20:54.000000000,2023-08-31 00:16:30.000000000,2023-08-31 00:15:37.000000000,"[{'_account_id': 14482}, {'_account_id': 22348}]","[{'number': 1, 'created': '2023-08-30 05:20:54.000000000', 'files': ['candidates/2024.1/Glance/pdeore@redhat.com'], 'web_link': 'https://opendev.org/openstack/election/commit/26b41443456ed2a454eac7051b9abafcd537aab5', 'message': ""Add Pranali Deore's candidacy for Glance PTL 2024.1\n\nChange-Id: I82fdd140b28cf4f5265ffa08e70bce5af8fde1a7\n""}]",2,893128,26b41443456ed2a454eac7051b9abafcd537aab5,8,2,1,19138,,,0,"Add Pranali Deore's candidacy for Glance PTL 2024.1

Change-Id: I82fdd140b28cf4f5265ffa08e70bce5af8fde1a7
",git fetch https://review.opendev.org/openstack/election refs/changes/28/893128/1 && git format-patch -1 --stdout FETCH_HEAD,['candidates/2024.1/Glance/pdeore@redhat.com'],1,26b41443456ed2a454eac7051b9abafcd537aab5,ptl-candidacy,"Hello Everyone, I would like to announce my candidacy for Glance PTL for the 2024.1 (Caracal) cycle. I have been the Glance PTL for the last 2 cycles. Over the past couple of years we've had a small team looking after Glance and planned the priorities accordingly. During Bobcat cycle we continued putting efforts in bridging the gap between glanceclient and openstackclient and adding support of new location APIs to mitigate the security issues. We have added the support to configure weight for each store to get rid of the problem with existing location strategy while downloading the image from specific store when multiple stores of same type are avialble. In 2024.1 (Caracal) cycle I would keep driving the key priorities, finishing the work we've had in flight and focus on making glance to configure multiple stores by default. I'm thankful for all the support I've had from the team. Thank you for taking my self nomination into consideration, Pranali Deore (pdeore) ",,25,0
openstack%2Felection~master~Idcf07aa07dc58a21a53a409e52f81fd95fed2f43,openstack/election,master,Idcf07aa07dc58a21a53a409e52f81fd95fed2f43,Adding Takashi Kajinami candidacy for Heat PTL,MERGED,2023-08-30 04:14:22.000000000,2023-08-31 00:14:28.000000000,2023-08-31 00:13:36.000000000,"[{'_account_id': 8833}, {'_account_id': 14482}, {'_account_id': 22348}]","[{'number': 1, 'created': '2023-08-30 04:14:22.000000000', 'files': ['candidates/2024.1/Heat/tkajinam@redhat.com'], 'web_link': 'https://opendev.org/openstack/election/commit/be76e29e12a64f196f52f6ba0f566f4d9ea843a0', 'message': 'Adding Takashi Kajinami candidacy for Heat PTL\n\nChange-Id: Idcf07aa07dc58a21a53a409e52f81fd95fed2f43\n'}]",2,893126,be76e29e12a64f196f52f6ba0f566f4d9ea843a0,9,3,1,9816,,,0,"Adding Takashi Kajinami candidacy for Heat PTL

Change-Id: Idcf07aa07dc58a21a53a409e52f81fd95fed2f43
",git fetch https://review.opendev.org/openstack/election refs/changes/26/893126/1 && git format-patch -1 --stdout FETCH_HEAD,['candidates/2024.1/Heat/tkajinam@redhat.com'],1,be76e29e12a64f196f52f6ba0f566f4d9ea843a0,,"Hello, I'd like to announce my candidacy for Heat PTL during 2024.1 cycle to continue my PTL role for the next cycle. Our team is small and have limited resources now. As the PTL I'd propose that we focus on the following priorities. * Keep CI green This is always our top-priority to move our development as well as maintanence forward. * Adoption to sqlalchemy 2.0 This would be our biggest priority for the next cycle (and the subsequent cycle) before the bump is made in upper-constraints. * Adoption to SRBAC design update The current implementation in Heat is based on old design which was updated several times. We have to adapt to the new design to provide the consistent experience with the OpenStack components. Thank you for your consideration ! Thank you, Takashi ",,29,0
openstack%2Felection~master~I01a279c657c4fcd5d5292252ac0a833b124c84c1,openstack/election,master,I01a279c657c4fcd5d5292252ac0a833b124c84c1,Adding Takashi Kajinami candidacy for Storlets PTL,MERGED,2023-08-30 02:28:25.000000000,2023-08-31 00:12:24.000000000,2023-08-31 00:11:25.000000000,"[{'_account_id': 14482}, {'_account_id': 22348}]","[{'number': 1, 'created': '2023-08-30 02:28:25.000000000', 'files': ['candidates/2024.1/Storlets/tkajinam@redhat.com'], 'web_link': 'https://opendev.org/openstack/election/commit/dc086a631ebffdd85f84363d7436f8253e655f3c', 'message': 'Adding Takashi Kajinami candidacy for Storlets PTL\n\nChange-Id: I01a279c657c4fcd5d5292252ac0a833b124c84c1\n'}]",2,893123,dc086a631ebffdd85f84363d7436f8253e655f3c,8,2,1,9816,,,0,"Adding Takashi Kajinami candidacy for Storlets PTL

Change-Id: I01a279c657c4fcd5d5292252ac0a833b124c84c1
",git fetch https://review.opendev.org/openstack/election refs/changes/23/893123/1 && git format-patch -1 --stdout FETCH_HEAD,['candidates/2024.1/Storlets/tkajinam@redhat.com'],1,dc086a631ebffdd85f84363d7436f8253e655f3c,,"Hi All, I'd like to announce my candidacy for PTL of Storlets during 2024.1 cycle, to continue my current PTL role for the next cycle. The project is now very small and has not be much active. Our continuous focus is to maintain CI and adapt to any changes in swift and dependencies, to keep our software functional. Thank you for your consideration. Thank you, Takashi ",,15,0
openstack%2Fironic-python-agent-builder~stable%2Fxena~I6128fbad5d9db2ea6469f196f3ee13b6fab76837,openstack/ironic-python-agent-builder,stable/xena,I6128fbad5d9db2ea6469f196f3ee13b6fab76837,Add checksum generation support,MERGED,2023-08-28 13:42:53.000000000,2023-08-31 00:04:36.000000000,2023-08-31 00:03:35.000000000,"[{'_account_id': 10342}, {'_account_id': 11655}, {'_account_id': 14200}, {'_account_id': 22348}]","[{'number': 1, 'created': '2023-08-28 13:42:53.000000000', 'files': ['dib/ironic-ramdisk-base/environment.d/10-checksum.bash', 'dib/ironic-ramdisk-base/cleanup.d/99-ramdisk-create'], 'web_link': 'https://opendev.org/openstack/ironic-python-agent-builder/commit/b791de076aaa4df60d7560c5381aa13a48ac692f', 'message': 'Add checksum generation support\n\nDIB_CHECKSUM is set by the disk-image-create --checksum flag, and for\nother images results in checksum files being generated for the\nimage[1].\n\nThis change ensures checksum files are generated for built\nramdisk/kernel as well.\n\n[1] https://opendev.org/openstack/diskimage-builder/src/branch/master/diskimage_builder/lib/common-functions#L68\n\nChange-Id: I6128fbad5d9db2ea6469f196f3ee13b6fab76837\n(cherry picked from commit 59d79f6ccd45e55ca72d7c971a74eb202702ce4e)\n'}]",1,892968,b791de076aaa4df60d7560c5381aa13a48ac692f,12,4,1,14200,,,0,"Add checksum generation support

DIB_CHECKSUM is set by the disk-image-create --checksum flag, and for
other images results in checksum files being generated for the
image[1].

This change ensures checksum files are generated for built
ramdisk/kernel as well.

[1] https://opendev.org/openstack/diskimage-builder/src/branch/master/diskimage_builder/lib/common-functions#L68

Change-Id: I6128fbad5d9db2ea6469f196f3ee13b6fab76837
(cherry picked from commit 59d79f6ccd45e55ca72d7c971a74eb202702ce4e)
",git fetch https://review.opendev.org/openstack/ironic-python-agent-builder refs/changes/68/892968/1 && git format-patch -1 --stdout FETCH_HEAD,"['dib/ironic-ramdisk-base/environment.d/10-checksum.bash', 'dib/ironic-ramdisk-base/cleanup.d/99-ramdisk-create']",2,b791de076aaa4df60d7560c5381aa13a48ac692f,extend-dib-checksum,"if [ ""$DIB_CHECKSUM"" == ""1"" ]; then pushd $(dirname ${IMAGE_PATH}) md5sum ${IMAGE_NAME}.initramfs ${IMAGE_NAME}.kernel > ${IMAGE_NAME}.md5 sha256sum ${IMAGE_NAME}.initramfs ${IMAGE_NAME}.kernel > ${IMAGE_NAME}.sha256 popd fi",,7,0
openstack%2Fneutron~stable%2Fyoga~Ibed9e0d77500570c3d0f9f39bfe40cb9239d0d7a,openstack/neutron,stable/yoga,Ibed9e0d77500570c3d0f9f39bfe40cb9239d0d7a,[OVN] Cleanup old Hash Ring node entries,MERGED,2023-08-30 10:34:17.000000000,2023-08-30 23:52:36.000000000,2023-08-30 23:51:25.000000000,"[{'_account_id': 1131}, {'_account_id': 16688}, {'_account_id': 22348}]","[{'number': 1, 'created': '2023-08-30 10:34:17.000000000', 'files': ['neutron/tests/unit/db/test_ovn_hash_ring_db.py', 'releasenotes/notes/hash-ring-cleanup-1079d2375082cebe.yaml', 'neutron/db/ovn_hash_ring_db.py', 'neutron/plugins/ml2/drivers/ovn/mech_driver/ovsdb/maintenance.py'], 'web_link': 'https://opendev.org/openstack/neutron/commit/79010935c0441598c2ce6d82f59d1fb828f3437e', 'message': ""[OVN] Cleanup old Hash Ring node entries\n\nThis patch introduces a maintenance task that runs once a day and is\nresponsible for cleaning up Hash Ring nodes that haven't been updated in\n5 days or more.\n\nChange-Id: Ibed9e0d77500570c3d0f9f39bfe40cb9239d0d7a\nCloses-Bug: #2033281\nSigned-off-by: Lucas Alvares Gomes <lucasagomes@gmail.com>\n(cherry picked from commit 7f777c223e557f7bb0e0290090019eaa60095b50)\n""}]",3,893142,79010935c0441598c2ce6d82f59d1fb828f3437e,18,3,1,6773,,,0,"[OVN] Cleanup old Hash Ring node entries

This patch introduces a maintenance task that runs once a day and is
responsible for cleaning up Hash Ring nodes that haven't been updated in
5 days or more.

Change-Id: Ibed9e0d77500570c3d0f9f39bfe40cb9239d0d7a
Closes-Bug: #2033281
Signed-off-by: Lucas Alvares Gomes <lucasagomes@gmail.com>
(cherry picked from commit 7f777c223e557f7bb0e0290090019eaa60095b50)
",git fetch https://review.opendev.org/openstack/neutron refs/changes/42/893142/1 && git format-patch -1 --stdout FETCH_HEAD,"['neutron/tests/unit/db/test_ovn_hash_ring_db.py', 'releasenotes/notes/hash-ring-cleanup-1079d2375082cebe.yaml', 'neutron/db/ovn_hash_ring_db.py', 'neutron/plugins/ml2/drivers/ovn/mech_driver/ovsdb/maintenance.py']",4,79010935c0441598c2ce6d82f59d1fb828f3437e,," @periodics.periodic(spacing=86400, run_immediately=True) def cleanup_old_hash_ring_nodes(self): """"""Daily task to cleanup old stable Hash Ring node entries. Runs once a day and clean up Hash Ring entries that haven't been updated in more than 5 days. See LP #2033281 for more information. """""" if not self.has_lock: return context = n_context.get_admin_context() hash_ring_db.cleanup_old_nodes(context, days=5) ",,55,0
openstack%2Fironic~master~I1260011db50b199aede5f804f2659c2f0cb71348,openstack/ironic,master,I1260011db50b199aede5f804f2659c2f0cb71348,DNM: Testing Ironic jobs w/Zuul running ansible 8,NEW,2023-08-30 22:30:57.000000000,2023-08-30 23:48:41.000000000,,[{'_account_id': 22348}],"[{'number': 1, 'created': '2023-08-30 22:30:57.000000000', 'files': ['zuul.d/ironic-jobs.yaml'], 'web_link': 'https://opendev.org/openstack/ironic/commit/4abe050704537a0a2bd9334a71f018cfa43beca1', 'message': 'DNM: Testing Ironic jobs w/Zuul running ansible 8\n\nChange-Id: I1260011db50b199aede5f804f2659c2f0cb71348\n'}]",0,893295,4abe050704537a0a2bd9334a71f018cfa43beca1,3,1,1,10342,,,0,"DNM: Testing Ironic jobs w/Zuul running ansible 8

Change-Id: I1260011db50b199aede5f804f2659c2f0cb71348
",git fetch https://review.opendev.org/openstack/ironic refs/changes/95/893295/1 && git format-patch -1 --stdout FETCH_HEAD,['zuul.d/ironic-jobs.yaml'],1,4abe050704537a0a2bd9334a71f018cfa43beca1,, ansible-version: '8',,1,0
openstack%2Fgovernance~master~I656d220e5341c04572d5d0968a494b7cacecdeda,openstack/governance,master,I656d220e5341c04572d5d0968a494b7cacecdeda,Add magnum-capi-helm-charts to Magnum project,NEW,2023-08-30 00:50:10.000000000,2023-08-30 23:48:23.000000000,,"[{'_account_id': 8064}, {'_account_id': 8556}, {'_account_id': 22348}, {'_account_id': 22629}]","[{'number': 1, 'created': '2023-08-30 00:50:10.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/governance/commit/27f0c77339d0d035452c7048b670b6af54d7449c', 'message': 'Add magnum-capi-helm-charts to Magnum project\n\nThis repository will contain Helm charts that are used by the\nnew Cluster API driver.\n\nNeeded-By: https://review.opendev.org/c/openstack/project-config/+/893117\n\nChange-Id: I656d220e5341c04572d5d0968a494b7cacecdeda\n'}, {'number': 2, 'created': '2023-08-30 00:52:50.000000000', 'files': ['reference/projects.yaml'], 'web_link': 'https://opendev.org/openstack/governance/commit/9a89ea5189f22f134f554056a7244e00c89a2495', 'message': 'Add magnum-capi-helm-charts to Magnum project\n\nThis repository will contain Helm charts that are used by the\nnew Cluster API driver.\n\nDepends-On: https://review.opendev.org/c/openstack/project-config/+/893117\n\nChange-Id: I656d220e5341c04572d5d0968a494b7cacecdeda\n'}]",2,893118,9a89ea5189f22f134f554056a7244e00c89a2495,9,4,2,14394,,,0,"Add magnum-capi-helm-charts to Magnum project

This repository will contain Helm charts that are used by the
new Cluster API driver.

Depends-On: https://review.opendev.org/c/openstack/project-config/+/893117

Change-Id: I656d220e5341c04572d5d0968a494b7cacecdeda
",git fetch https://review.opendev.org/openstack/governance refs/changes/18/893118/2 && git format-patch -1 --stdout FETCH_HEAD,['reference/projects.yaml'],1,27f0c77339d0d035452c7048b670b6af54d7449c,project-update, magnum-capi-helm-charts: repos: - openstack/magnum-capi-helm-charts,,3,0
