id,project,branch,change_id,subject,status,created,updated,submitted,reviewers,revisions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,owner_account_id,owner_name,owner_username,is_owner_bot,commit_message,git_command,changed_files,files_count,commit_id,topic,added_lines,deleted_lines,insertions,deletions
openstack%2Fheat-dashboard~master~I8c3eaf1f3fd69c4f47e5a661c6ef2c877e9ba97e,openstack/heat-dashboard,master,I8c3eaf1f3fd69c4f47e5a661c6ef2c877e9ba97e,Remove setting of version/release from releasenotes,MERGED,2017-11-17 04:57:18.000000000,2017-11-22 15:50:52.000000000,2017-11-22 15:50:52.000000000,"[{'_account_id': 12404}, {'_account_id': 19224}, {'_account_id': 22348}, {'_account_id': 25221}]","[{'number': 1, 'created': '2017-11-17 04:57:18.000000000', 'files': ['releasenotes/source/conf.py'], 'web_link': 'https://opendev.org/openstack/heat-dashboard/commit/2ece46d3c3a2cdb7124a30130c12344cb5b80987', 'message': ""Remove setting of version/release from releasenotes\n\nRelease notes are version independent, so remove version/release values.\nWe've found that most projects now require the service package to be\ninstalled in order to build release notes, and this is entirely due to\nthe current convention of pulling in the version information.\n\nRelease notes should not need installation in order to build, so this\nunnecessary version setting needs to be removed.\n\nChange-Id: I8c3eaf1f3fd69c4f47e5a661c6ef2c877e9ba97e\n""}]",0,520889,2ece46d3c3a2cdb7124a30130c12344cb5b80987,14,4,1,12404,,,0,"Remove setting of version/release from releasenotes

Release notes are version independent, so remove version/release values.
We've found that most projects now require the service package to be
installed in order to build release notes, and this is entirely due to
the current convention of pulling in the version information.

Release notes should not need installation in order to build, so this
unnecessary version setting needs to be removed.

Change-Id: I8c3eaf1f3fd69c4f47e5a661c6ef2c877e9ba97e
",git fetch https://review.opendev.org/openstack/heat-dashboard refs/changes/89/520889/1 && git format-patch -1 --stdout FETCH_HEAD,['releasenotes/source/conf.py'],1,2ece46d3c3a2cdb7124a30130c12344cb5b80987,remove_reno_vers,"# Release notes are version independent, no need to set version and release","# The version info for the project you're documenting, acts as replacement for # |version| and |release|, also used in various other places throughout the # built documents. # # The short X.Y version. # The full version, including alpha/beta/rc tags.# The short X.Y version.",1,7
openstack%2Ftripleo-quickstart-extras~master~I6ebb69c8b42387eccfeca92abea1c9016db8a902,openstack/tripleo-quickstart-extras,master,I6ebb69c8b42387eccfeca92abea1c9016db8a902,Remove validate-ha from available roles,MERGED,2017-09-05 12:42:46.000000000,2017-11-22 15:45:01.000000000,2017-11-22 15:45:01.000000000,"[{'_account_id': 3}, {'_account_id': 9976}, {'_account_id': 10969}, {'_account_id': 12715}, {'_account_id': 18846}, {'_account_id': 20936}, {'_account_id': 22348}, {'_account_id': 23181}]","[{'number': 1, 'created': '2017-09-05 12:42:46.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/tripleo-quickstart-extras/commit/66a0a37a48d549e3e4cf86c825242ec94ec4b1ef', 'message': 'Remove validate-ha from available roles\n\nThis commit removes the validate-ha role which is now contained in the\ntripleo-quickstart-utils package [1] and modifies the README file\nrelated to the baremetal-undercloud role accordingly.\n\n[1] https://github.com/redhat-openstack/tripleo-quickstart-utils\n\nChange-Id: I6ebb69c8b42387eccfeca92abea1c9016db8a902\n'}, {'number': 2, 'created': '2017-09-07 10:46:11.000000000', 'files': ['roles/validate-ha/vars/test_list_mitaka.yml', 'roles/validate-ha/vars/test_list_ocata.yml', 'roles/validate-ha/vars/test_list_master.yml', 'roles/validate-ha/vars/test_list_newton.yml', 'roles/validate-ha/README.md', 'roles/validate-ha/tasks/main.yml', 'playbooks/overcloud-validate-ha.yml', 'roles/baremetal-undercloud/README.md', 'roles/validate-ha/templates/workarounds.sh.j2', 'roles/validate-ha/meta/main.yml', 'roles/validate-ha/defaults/main.yml', 'roles/validate-ha/templates/environment.j2', 'playbooks/baremetal-undercloud-validate-ha.yml'], 'web_link': 'https://opendev.org/openstack/tripleo-quickstart-extras/commit/2c2810c764adb71a75fab577dcb2a824a9bb32e2', 'message': 'Remove validate-ha from available roles\n\nThis commit removes the validate-ha role which is now contained in the\ntripleo-quickstart-utils package [1] and modifies the README file\nrelated to the baremetal-undercloud role accordingly.\n\n[1] https://github.com/redhat-openstack/tripleo-quickstart-utils\n\nChange-Id: I6ebb69c8b42387eccfeca92abea1c9016db8a902\n'}]",4,500806,2c2810c764adb71a75fab577dcb2a824a9bb32e2,23,8,2,20936,,,0,"Remove validate-ha from available roles

This commit removes the validate-ha role which is now contained in the
tripleo-quickstart-utils package [1] and modifies the README file
related to the baremetal-undercloud role accordingly.

[1] https://github.com/redhat-openstack/tripleo-quickstart-utils

Change-Id: I6ebb69c8b42387eccfeca92abea1c9016db8a902
",git fetch https://review.opendev.org/openstack/tripleo-quickstart-extras refs/changes/06/500806/2 && git format-patch -1 --stdout FETCH_HEAD,"['roles/validate-ha/vars/test_list_mitaka.yml', 'roles/validate-ha/vars/test_list_ocata.yml', 'roles/validate-ha/vars/test_list_master.yml', 'roles/validate-ha/vars/test_list_newton.yml', 'roles/validate-ha/README.md', 'roles/validate-ha/tasks/main.yml', 'playbooks/overcloud-validate-ha.yml', 'roles/baremetal-undercloud/README.md', 'roles/validate-ha/templates/workarounds.sh.j2', 'roles/validate-ha/meta/main.yml', 'roles/validate-ha/defaults/main.yml', 'roles/validate-ha/templates/environment.j2', 'playbooks/baremetal-undercloud-validate-ha.yml']",13,66a0a37a48d549e3e4cf86c825242ec94ec4b1ef,remove_validate_ha_role,,"--- - name: Baremetal undercloud install hosts: localhost roles: - baremetal-undercloud tags: - baremetal-undercloud - name: Add the undercloud node to the generated inventory hosts: localhost gather_facts: yes roles: - tripleo-inventory tags: - undercloud-inventory - name: Setup repositories hosts: undercloud gather_facts: yes roles: - repo-setup tags: - undercloud-repo-setup - name: Install packages hosts: undercloud gather_facts: no roles: - baremetal-undercloud/packages tags: - undercloud-pkgs-install - name: Deploy the undercloud hosts: undercloud gather_facts: no roles: - undercloud-deploy tags: - undercloud-deploy - name: Configure tripleo-validations hosts: undercloud gather_facts: no tags: - tripleo-validations vars: run_tripleo_validations_setup: True roles: - { role: tripleo-validations, when: run_tripleo_validations|bool or run_tripleo_validations_negative_tests|bool} - name: Prepare baremetal for the overcloud deployment hosts: undercloud roles: - baremetal-prep-overcloud tags: - baremetal-prep-overcloud - name: Prepare configuration files for the overcloud deployment hosts: undercloud gather_facts: no roles: - overcloud-prep-config tags: - overcloud-prep-config - name: Fetch the overcloud images hosts: undercloud gather_facts: no become: true roles: - fetch-images tags: - overcloud-fetch-images - name: Prepare the overcloud images for deployment hosts: undercloud gather_facts: no roles: - overcloud-prep-images tags: - overcloud-prep-images - name: Run tripleo-validations pre-introspection tests hosts: undercloud gather_facts: no tags: - tripleo-validations vars: validations_group: ['pre-introspection'] roles: - { role: tripleo-validations, when: run_tripleo_validations|bool or run_tripleo_validations_negative_tests|bool} - name: Prepare overcloud flavors hosts: undercloud gather_facts: no roles: - overcloud-prep-flavors tags: - overcloud-prep-flavors - name: Prepare the undercloud networks for the overcloud deployment hosts: undercloud gather_facts: no roles: - overcloud-prep-network tags: - overcloud-prep-network - name: Run tripleo-validations pre-deployment tests hosts: undercloud gather_facts: no tags: - tripleo-validations vars: validations_group: ['pre-deployment'] roles: - { role: tripleo-validations, when: run_tripleo_validations|bool or run_tripleo_validations_negative_tests|bool} - name: Deploy the overcloud hosts: undercloud gather_facts: yes roles: - overcloud-deploy tags: - overcloud-deploy - name: Run tripleo-validations post-deployment tests hosts: undercloud gather_facts: no tags: - tripleo-validations vars: validations_group: ['post-deployment'] roles: - { role: tripleo-validations, when: run_tripleo_validations|bool or run_tripleo_validations_negative_tests|bool} - name: Add the overcloud nodes to the generated inventory hosts: undercloud gather_facts: yes vars: inventory: all roles: - tripleo-inventory tags: - overcloud-inventory - name: Check the result of the deployment hosts: localhost tasks: - name: ensure the deployment result has been read into memory include_vars: ""{{ local_working_dir }}/overcloud_deployment_result.json"" # overcloud_deploy_result = [""failed"", ""passed""] - name: did the deployment pass or fail? debug: var=overcloud_deploy_result failed_when: overcloud_deploy_result == ""failed"" tags: - overcloud-deploy-check - name: Validate the overcloud using HA tests hosts: undercloud gather_facts: no roles: - validate-ha tags: - overcloud-validate-ha ",73,544
openstack%2Fpuppet-swift~stable%2Fpike~Ic1fc3fe6090669e633e7a55c9ddb15cccc7c2cee,openstack/puppet-swift,stable/pike,Ic1fc3fe6090669e633e7a55c9ddb15cccc7c2cee,Switch to Zuul v3 testing,MERGED,2017-11-15 01:56:00.000000000,2017-11-22 15:42:36.000000000,2017-11-22 15:42:36.000000000,"[{'_account_id': 1004}, {'_account_id': 3153}, {'_account_id': 9414}, {'_account_id': 22348}, {'_account_id': 25903}]","[{'number': 1, 'created': '2017-11-15 01:56:00.000000000', 'files': ['.zuul.yaml'], 'web_link': 'https://opendev.org/openstack/puppet-swift/commit/24f0e86a80b53d071dfd6414fa0a2686037ae7ef', 'message': 'Switch to Zuul v3 testing\n\nChange-Id: Ic1fc3fe6090669e633e7a55c9ddb15cccc7c2cee\nDepends-On: I3d21011beb57e66cce8d18efb9f603f218258ee2\n(cherry picked from commit df262e20ecbe2d94cffd95ae3ab7947fc088436a)\n'}]",0,519929,24f0e86a80b53d071dfd6414fa0a2686037ae7ef,14,5,1,9414,,,0,"Switch to Zuul v3 testing

Change-Id: Ic1fc3fe6090669e633e7a55c9ddb15cccc7c2cee
Depends-On: I3d21011beb57e66cce8d18efb9f603f218258ee2
(cherry picked from commit df262e20ecbe2d94cffd95ae3ab7947fc088436a)
",git fetch https://review.opendev.org/openstack/puppet-swift refs/changes/29/519929/1 && git format-patch -1 --stdout FETCH_HEAD,['.zuul.yaml'],1,24f0e86a80b53d071dfd6414fa0a2686037ae7ef,zuulv3-stable/pike,- project: name: openstack/puppet-swift templates: - puppet-openstack-check-jobs - puppet-openstack-module-unit-jobs - puppet-openstack-integration-jobs-scenario002 ,,6,0
openstack%2Ftripleo-quickstart-extras~master~I79cb56a10b4dd60c7bb7bab40bbdc5711f61f27b,openstack/tripleo-quickstart-extras,master,I79cb56a10b4dd60c7bb7bab40bbdc5711f61f27b,Allow using FQDN for ceph-mon setup,MERGED,2017-11-14 20:06:39.000000000,2017-11-22 15:35:09.000000000,2017-11-22 15:35:09.000000000,"[{'_account_id': 9592}, {'_account_id': 10969}, {'_account_id': 18002}, {'_account_id': 18846}, {'_account_id': 22348}, {'_account_id': 23181}, {'_account_id': 24752}]","[{'number': 1, 'created': '2017-11-14 20:06:39.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/tripleo-quickstart-extras/commit/5bd405e0645ffd90db97e29421abdc43be81b692', 'message': ""Allow using FQDN for ceph-mon setup\n\nCurrently, we have no way to tell ceph-ansible's ceph-mon role\nthat the nodes have a FQDN hostname. This is true on rdocloud.\nThis results in ceph-ansible waiting for a socket with the wrong\nfilename.\n\nThis patch adds the ability to pass the parameter ceph_use_fqdn,\nwhich will result in adding the appropriate CephAnsibleExtraConfig\nto the cloud-names environment.\n\nAnother patch (to tripleo-ci repo) will make this the default when\ndeploying on rdocloud.\n\nChange-Id: I79cb56a10b4dd60c7bb7bab40bbdc5711f61f27b\nRelated-Bug: https://bugzilla.redhat.com/show_bug.cgi?id=1507888\n""}, {'number': 2, 'created': '2017-11-14 21:45:07.000000000', 'files': ['roles/overcloud-deploy/templates/cloud-names.yaml.j2'], 'web_link': 'https://opendev.org/openstack/tripleo-quickstart-extras/commit/fd44cd2731b93dc1013799ea6479c784cc37a1eb', 'message': ""Allow using FQDN for ceph-mon setup\n\nCurrently, we have no way to tell ceph-ansible's ceph-mon role\nthat the nodes have a FQDN hostname. This is true on rdocloud.\nThis results in ceph-ansible waiting for a socket with the wrong\nfilename.\n\nThis patch adds the ability to pass the parameter ceph_use_fqdn,\nwhich will result in adding the appropriate CephAnsibleExtraConfig\nto the cloud-names environment.\n\nAnother patch (to tripleo-ci repo) will make this the default when\ndeploying on rdocloud.\n\nChange-Id: I79cb56a10b4dd60c7bb7bab40bbdc5711f61f27b\nRelated-Bug: https://bugzilla.redhat.com/show_bug.cgi?id=1507888\n""}]",0,519736,fd44cd2731b93dc1013799ea6479c784cc37a1eb,17,7,2,12715,,,0,"Allow using FQDN for ceph-mon setup

Currently, we have no way to tell ceph-ansible's ceph-mon role
that the nodes have a FQDN hostname. This is true on rdocloud.
This results in ceph-ansible waiting for a socket with the wrong
filename.

This patch adds the ability to pass the parameter ceph_use_fqdn,
which will result in adding the appropriate CephAnsibleExtraConfig
to the cloud-names environment.

Another patch (to tripleo-ci repo) will make this the default when
deploying on rdocloud.

Change-Id: I79cb56a10b4dd60c7bb7bab40bbdc5711f61f27b
Related-Bug: https://bugzilla.redhat.com/show_bug.cgi?id=1507888
",git fetch https://review.opendev.org/openstack/tripleo-quickstart-extras refs/changes/36/519736/1 && git format-patch -1 --stdout FETCH_HEAD,['roles/overcloud-deploy/templates/cloud-names.yaml.j2'],1,5bd405e0645ffd90db97e29421abdc43be81b692,recreate-fs016, {% if ceph_use_fqdn|default('false')|bool %} CephAnsibleExtraConfig: mon_use_fqdn: true {% endif %},,4,0
openstack%2Fironic-python-agent~stable%2Fpike~Ic53334c630180f0d77bb0231e548d2c44bfe55ca,openstack/ironic-python-agent,stable/pike,Ic53334c630180f0d77bb0231e548d2c44bfe55ca,Ignore IPv6 link local addresses,MERGED,2017-11-21 17:11:24.000000000,2017-11-22 15:34:42.000000000,2017-11-22 15:34:42.000000000,"[{'_account_id': 1926}, {'_account_id': 6618}, {'_account_id': 10239}, {'_account_id': 11655}, {'_account_id': 22348}]","[{'number': 1, 'created': '2017-11-21 17:11:24.000000000', 'files': ['releasenotes/notes/no-link-local-2e861978c5c7bf30.yaml', 'ironic_python_agent/agent.py', 'ironic_python_agent/tests/unit/test_agent.py'], 'web_link': 'https://opendev.org/openstack/ironic-python-agent/commit/07050db1d1b27f0d7c7e662324feceac1420f8d9', 'message': ""Ignore IPv6 link local addresses\n\nPrevent IPA from picking up the IPv6 link-local address\nas a callback_url in cases where it gets tried before other\naddressing methods havn't complete yet. In this scenario IPA\nsleeps for 10 seconds and then retries giving the nic a chance to\nconfigure its routable IP address.\n\nChange-Id: Ic53334c630180f0d77bb0231e548d2c44bfe55ca\nCloses-Bug: #1732692\n(cherry picked from commit 214790d17e35edd48e1b18f3ceabba91859e3247)\n""}]",0,521949,07050db1d1b27f0d7c7e662324feceac1420f8d9,17,5,1,1926,,,0,"Ignore IPv6 link local addresses

Prevent IPA from picking up the IPv6 link-local address
as a callback_url in cases where it gets tried before other
addressing methods havn't complete yet. In this scenario IPA
sleeps for 10 seconds and then retries giving the nic a chance to
configure its routable IP address.

Change-Id: Ic53334c630180f0d77bb0231e548d2c44bfe55ca
Closes-Bug: #1732692
(cherry picked from commit 214790d17e35edd48e1b18f3ceabba91859e3247)
",git fetch https://review.opendev.org/openstack/ironic-python-agent refs/changes/49/521949/1 && git format-patch -1 --stdout FETCH_HEAD,"['releasenotes/notes/no-link-local-2e861978c5c7bf30.yaml', 'ironic_python_agent/agent.py', 'ironic_python_agent/tests/unit/test_agent.py']",3,07050db1d1b27f0d7c7e662324feceac1420f8d9,bug/1732692," @mock.patch.object(utils, 'execute', autospec=True) def test_get_route_source_ipv6_linklocal(self, mock_execute): mock_execute.return_value = ( 'XXX src fe80::1234:1234:1234:1234 metric XXX\n cache', None) source = self.agent._get_route_source('XXX') self.assertIsNone(source) ",,21,1
openstack%2Fcinder-specs~master~I3a222d7eec32b0d5ae6ef4ad20b34603931e13d6,openstack/cinder-specs,master,I3a222d7eec32b0d5ae6ef4ad20b34603931e13d6,Clean up required packages,MERGED,2017-11-17 22:54:10.000000000,2017-11-22 15:33:49.000000000,2017-11-22 15:33:49.000000000,"[{'_account_id': 170}, {'_account_id': 7198}, {'_account_id': 22348}]","[{'number': 1, 'created': '2017-11-17 22:54:10.000000000', 'files': ['bindep.txt', 'test-requirements.txt', 'doc/requirements.txt', 'tox.ini'], 'web_link': 'https://opendev.org/openstack/cinder-specs/commit/121d2b5355e4578fea2638a98ae53fdaf2d9f1d9', 'message': 'Clean up required packages\n\nThis patch does two things to clean up gate package requirements,\nadding a bindep file and moving packages to the right location.\n\nBindep controls which system packages are installed. If a project\ndoes not have a bindep.txt file present, the gate jobs will fall\nback to a common list of packages. These include things like\nmariadb and various clients that are not needed for specs repos.\nAdded a basic bindep.txt file with just the things we need to\nensure are present for building the docs in specs.\n\nThere are also plans to stop looking at requirements.txt for specs\nsince these repos do not install Python code. The two locations\nthat are looked at are test-requirements.txt for running included\ntests, and doc/requirements.txt for anything needed for doc builds\nsuch as sphinx and plugins.\n\nChange-Id: I3a222d7eec32b0d5ae6ef4ad20b34603931e13d6\n'}]",0,521206,121d2b5355e4578fea2638a98ae53fdaf2d9f1d9,7,3,1,11904,,,0,"Clean up required packages

This patch does two things to clean up gate package requirements,
adding a bindep file and moving packages to the right location.

Bindep controls which system packages are installed. If a project
does not have a bindep.txt file present, the gate jobs will fall
back to a common list of packages. These include things like
mariadb and various clients that are not needed for specs repos.
Added a basic bindep.txt file with just the things we need to
ensure are present for building the docs in specs.

There are also plans to stop looking at requirements.txt for specs
since these repos do not install Python code. The two locations
that are looked at are test-requirements.txt for running included
tests, and doc/requirements.txt for anything needed for doc builds
such as sphinx and plugins.

Change-Id: I3a222d7eec32b0d5ae6ef4ad20b34603931e13d6
",git fetch https://review.opendev.org/openstack/cinder-specs refs/changes/06/521206/1 && git format-patch -1 --stdout FETCH_HEAD,"['bindep.txt', 'test-requirements.txt', 'doc/requirements.txt', 'tox.ini']",4,121d2b5355e4578fea2638a98ae53fdaf2d9f1d9,cleanup,deps = -r{toxinidir}/test-requirements.txt,deps = -r{toxinidir}/requirements.txt,11,4
openstack%2Fpuppet-designate~stable%2Fpike~Icf58b0c29e090594c2262588cc889c22b5cc4137,openstack/puppet-designate,stable/pike,Icf58b0c29e090594c2262588cc889c22b5cc4137,Switch to Zuul v3 testing,MERGED,2017-11-15 01:44:40.000000000,2017-11-22 15:31:19.000000000,2017-11-22 15:31:19.000000000,"[{'_account_id': 1004}, {'_account_id': 3153}, {'_account_id': 9414}, {'_account_id': 22348}, {'_account_id': 26072}]","[{'number': 1, 'created': '2017-11-15 01:44:40.000000000', 'files': ['.zuul.yaml'], 'web_link': 'https://opendev.org/openstack/puppet-designate/commit/191e4cc0b7a63e3ce4813e7c6b2d6a03740ac247', 'message': 'Switch to Zuul v3 testing\n\nChange-Id: Icf58b0c29e090594c2262588cc889c22b5cc4137\nDepends-On: I3d21011beb57e66cce8d18efb9f603f218258ee2\n(cherry picked from commit 330013127201b1d14bcdabba8943e5e4c5b80eec)\n'}]",0,519866,191e4cc0b7a63e3ce4813e7c6b2d6a03740ac247,12,5,1,9414,,,0,"Switch to Zuul v3 testing

Change-Id: Icf58b0c29e090594c2262588cc889c22b5cc4137
Depends-On: I3d21011beb57e66cce8d18efb9f603f218258ee2
(cherry picked from commit 330013127201b1d14bcdabba8943e5e4c5b80eec)
",git fetch https://review.opendev.org/openstack/puppet-designate refs/changes/66/519866/1 && git format-patch -1 --stdout FETCH_HEAD,['.zuul.yaml'],1,191e4cc0b7a63e3ce4813e7c6b2d6a03740ac247,zuulv3-stable/pike,- project: name: openstack/puppet-designate templates: - puppet-openstack-check-jobs - puppet-openstack-module-unit-jobs - puppet-openstack-integration-jobs-scenario003 ,,6,0
openstack%2Ftripleo-quickstart~master~I3d3412e2299ea70321785d57ec905bff569c8ab8,openstack/tripleo-quickstart,master,I3d3412e2299ea70321785d57ec905bff569c8ab8,update tripleo_ui_secure_access to true by default,MERGED,2017-10-24 16:47:59.000000000,2017-11-22 15:30:56.000000000,2017-11-22 15:30:56.000000000,"[{'_account_id': 6926}, {'_account_id': 10112}, {'_account_id': 10969}, {'_account_id': 14985}, {'_account_id': 22348}, {'_account_id': 23181}, {'_account_id': 24752}]","[{'number': 1, 'created': '2017-10-24 16:47:59.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/tripleo-quickstart/commit/c53351f252efe2c2f3530fa43cca72d8cfab8037', 'message': 'update tripleo_ui_secure_access to true by default\n\nThe TripleO-UI now works quite well with security\nenabled for the TripleO-UI.  Turning it on by default.\n\nDepends-On: Ibc1652a63da4fb4c9ccf004f77aa18a3d81b490d\nChange-Id: I3d3412e2299ea70321785d57ec905bff569c8ab8\n'}, {'number': 2, 'created': '2017-10-24 17:09:23.000000000', 'files': ['config/environments/default_libvirt.yml', 'doc/source/accessing-undercloud.rst'], 'web_link': 'https://opendev.org/openstack/tripleo-quickstart/commit/b0d042e53c5e69d68482303f224d14cc01deb55e', 'message': 'update tripleo_ui_secure_access to true by default\n\nThe TripleO-UI now works quite well with security\nenabled for the TripleO-UI.  Turning it on by default.\n\nRelated-Bug: #1722674\nDepends-On: Ibc1652a63da4fb4c9ccf004f77aa18a3d81b490d\nChange-Id: I3d3412e2299ea70321785d57ec905bff569c8ab8\n'}]",1,514758,b0d042e53c5e69d68482303f224d14cc01deb55e,15,7,2,9592,,,0,"update tripleo_ui_secure_access to true by default

The TripleO-UI now works quite well with security
enabled for the TripleO-UI.  Turning it on by default.

Related-Bug: #1722674
Depends-On: Ibc1652a63da4fb4c9ccf004f77aa18a3d81b490d
Change-Id: I3d3412e2299ea70321785d57ec905bff569c8ab8
",git fetch https://review.opendev.org/openstack/tripleo-quickstart refs/changes/58/514758/1 && git format-patch -1 --stdout FETCH_HEAD,['config/environments/default_libvirt.yml'],1,c53351f252efe2c2f3530fa43cca72d8cfab8037,bug/1722674,tripleo_ui_secure_access: true,tripleo_ui_secure_access: false,1,1
openstack%2Fpuppet-trove~stable%2Fnewton~Ib3823eb2270fa42e9197718f9b2f2b97aa5d4640,openstack/puppet-trove,stable/newton,Ib3823eb2270fa42e9197718f9b2f2b97aa5d4640,Switch to Zuul v3 testing,MERGED,2017-11-15 01:42:33.000000000,2017-11-22 15:25:27.000000000,2017-11-22 15:25:27.000000000,"[{'_account_id': 1004}, {'_account_id': 3153}, {'_account_id': 9414}, {'_account_id': 22348}, {'_account_id': 26072}]","[{'number': 1, 'created': '2017-11-15 01:42:33.000000000', 'files': ['.zuul.yaml'], 'web_link': 'https://opendev.org/openstack/puppet-trove/commit/cc216cee4e420fdfb1c25f584e58364bfadeab4a', 'message': 'Switch to Zuul v3 testing\n\nChange-Id: Ib3823eb2270fa42e9197718f9b2f2b97aa5d4640\nDepends-On: I3d21011beb57e66cce8d18efb9f603f218258ee2\n(cherry picked from commit 8a9762f096638660cbec31ee67032bdeae347e0f)\n'}]",0,519858,cc216cee4e420fdfb1c25f584e58364bfadeab4a,12,5,1,9414,,,0,"Switch to Zuul v3 testing

Change-Id: Ib3823eb2270fa42e9197718f9b2f2b97aa5d4640
Depends-On: I3d21011beb57e66cce8d18efb9f603f218258ee2
(cherry picked from commit 8a9762f096638660cbec31ee67032bdeae347e0f)
",git fetch https://review.opendev.org/openstack/puppet-trove refs/changes/58/519858/1 && git format-patch -1 --stdout FETCH_HEAD,['.zuul.yaml'],1,cc216cee4e420fdfb1c25f584e58364bfadeab4a,zuulv3-stable/newton,- project: name: openstack/puppet-trove templates: - puppet-openstack-check-jobs - puppet-openstack-module-unit-jobs - puppet-openstack-integration-jobs-scenario003 ,,6,0
openstack%2Fkarbor~master~I14eacfff8d87b4a835113fc5c5ee6af8154c9344,openstack/karbor,master,I14eacfff8d87b4a835113fc5c5ee6af8154c9344,Fix fullstack tests error,ABANDONED,2017-11-22 13:51:06.000000000,2017-11-22 15:23:57.000000000,,[{'_account_id': 22348}],"[{'number': 1, 'created': '2017-11-22 13:51:06.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/karbor/commit/c47b76bcb8b132bbb63373d8ee231bde885c60c0', 'message': 'Fix fullstack tests error\n\nChange-Id: I14eacfff8d87b4a835113fc5c5ee6af8154c9344\nCloses-Bug: #1733863\n'}, {'number': 2, 'created': '2017-11-22 14:26:27.000000000', 'files': ['devstack/settings'], 'web_link': 'https://opendev.org/openstack/karbor/commit/0833ac188eb2584a74cc16cd4ba93e1502c6df00', 'message': 'Fix fullstack tests error\n\nChange-Id: I14eacfff8d87b4a835113fc5c5ee6af8154c9344\nCloses-Bug: #1733863\n'}]",0,522254,0833ac188eb2584a74cc16cd4ba93e1502c6df00,5,1,2,21224,,,0,"Fix fullstack tests error

Change-Id: I14eacfff8d87b4a835113fc5c5ee6af8154c9344
Closes-Bug: #1733863
",git fetch https://review.opendev.org/openstack/karbor refs/changes/54/522254/1 && git format-patch -1 --stdout FETCH_HEAD,['devstack/settings'],1,c47b76bcb8b132bbb63373d8ee231bde885c60c0,bug/1733863,"KARBOR_REPO=${KARBOR_REPO:-${GIT_BASE}/openstack/karbor.git}KARBORCLIENT_REPO=${KARBORCLIENT_REPO:-${GIT_BASE}/openstack/python-karborclient.git""}","KARBOR_REPO=${KARBOR_REPO:-https://git.openstack.org/cgit/openstack/karbor/}KARBORCLIENT_REPO=${KARBORCLIENT_REPO:-""https://git.openstack.org/cgit/openstack/python-karborclient/""}",2,2
