id,project,branch,change_id,subject,status,created,updated,submitted,reviewers,revisions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,owner_account_id,owner_name,owner_username,is_owner_bot,commit_message,git_command,changed_files,files_count,commit_id,topic,added_lines,deleted_lines,insertions,deletions
openstack%2Ffuel-main~master~Ifa0c80ea056d6a9091644ec8696962296aab1e76,openstack/fuel-main,master,Ifa0c80ea056d6a9091644ec8696962296aab1e76,image: introduce image-ubuntu and image-centos targets,MERGED,2015-02-16 12:03:37.000000000,2015-02-18 12:55:29.000000000,2015-02-18 12:55:29.000000000,"[{'_account_id': 3}, {'_account_id': 3009}, {'_account_id': 8789}, {'_account_id': 8971}, {'_account_id': 11090}]","[{'number': 1, 'created': '2015-02-16 12:03:37.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/fuel-main/commit/edd6d1def8f1a27cad8c3c243f97fb56cf596777', 'message': 'image: introduce image-ubuntu and image-centos targets\n\nUseful for refreshing Ubuntu/CentOS images without having to build\nthe whole ISO.\n\nChange-Id: Ifa0c80ea056d6a9091644ec8696962296aab1e76\n'}, {'number': 2, 'created': '2015-02-16 12:05:36.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/fuel-main/commit/a6e261b1dcba71c5e4e0f454e4ca921b88198d10', 'message': 'image: introduce image-ubuntu and image-centos targets\n\nUseful for refreshing Ubuntu/CentOS images without having to build\nthe whole ISO.\n\nChange-Id: Ifa0c80ea056d6a9091644ec8696962296aab1e76\n'}, {'number': 3, 'created': '2015-02-17 16:29:26.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/fuel-main/commit/9fdb67979970e0d44a206d6149dc7204e03af8d7', 'message': 'image: introduce image-ubuntu and image-centos targets\n\nUseful for refreshing Ubuntu/CentOS images without having to build\nthe whole ISO.\n\nChange-Id: Ifa0c80ea056d6a9091644ec8696962296aab1e76\n'}, {'number': 4, 'created': '2015-02-18 07:26:31.000000000', 'files': ['image/module.mk'], 'web_link': 'https://opendev.org/openstack/fuel-main/commit/e7662aa21938e7204026503513ddedbc315bf85d', 'message': 'image: introduce image-ubuntu and image-centos targets\n\nUseful for refreshing Ubuntu/CentOS images without having to build\nthe whole ISO.\n\nChange-Id: Ifa0c80ea056d6a9091644ec8696962296aab1e76\n'}]",0,156197,e7662aa21938e7204026503513ddedbc315bf85d,22,5,4,13194,,,0,"image: introduce image-ubuntu and image-centos targets

Useful for refreshing Ubuntu/CentOS images without having to build
the whole ISO.

Change-Id: Ifa0c80ea056d6a9091644ec8696962296aab1e76
",git fetch https://review.opendev.org/openstack/fuel-main refs/changes/97/156197/4 && git format-patch -1 --stdout FETCH_HEAD,['image/module.mk'],1,edd6d1def8f1a27cad8c3c243f97fb56cf596777,support-ubuntu-trusty,image-ubuntu: $(BUILD_DIR)/image/ubuntu/build.done image-centos: $(BUILD_DIR)/image/centos/build.done $(BUILD_DIR)/image/ubuntu/build.done: $(ARTS_DIR)/$(TARGET_UBUNTU_IMG_ART_NAME) $(ACTION.TOUCH) $(BUILD_DIR)/image/centos/build.done: $(ARTS_DIR)/$(TARGET_CENTOS_IMG_ART_NAME) $(ACTION.TOUCH) $(BUILD_DIR)/image/build.done: \ $(BUILD_DIR)/image/ubuntu/build.done \ $(BUILD_DIR)/image/centos/build.done, $(BUILD_DIR)/image/build.done: $(ARTS_DIR)/$(TARGET_CENTOS_IMG_ART_NAME) $(ARTS_DIR)/$(TARGET_UBUNTU_IMG_ART_NAME),11,1
openstack%2Ffuel-main~master~Ib3e615b4c2b0298e36a65eb00bcbc135e909e0de,openstack/fuel-main,master,Ib3e615b4c2b0298e36a65eb00bcbc135e909e0de,docker/module.mk: don't depend on Debian packages,MERGED,2015-02-17 16:29:26.000000000,2015-02-18 12:54:32.000000000,2015-02-18 12:54:30.000000000,"[{'_account_id': 3}, {'_account_id': 3009}, {'_account_id': 7195}, {'_account_id': 8789}, {'_account_id': 8971}, {'_account_id': 11090}]","[{'number': 1, 'created': '2015-02-17 16:29:26.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/fuel-main/commit/853280c310c3176bdeaf6e26e9ee7700faa12f56', 'message': ""docker/module.mk: don't depend on Debian packages\n\nAt the moment docker containers are based on CentOS, thus building\ncontainers does not require any Debian packages. Cuts a few minutes\nfrom the ISO build time.\n\nblueprint support-ubuntu-trusty\n\nChange-Id: Ib3e615b4c2b0298e36a65eb00bcbc135e909e0de\n""}, {'number': 2, 'created': '2015-02-18 07:26:31.000000000', 'files': ['docker/module.mk'], 'web_link': 'https://opendev.org/openstack/fuel-main/commit/9a533899ff50e2cac9bf3eaa50e612863598d2ee', 'message': ""docker/module.mk: don't depend on Debian packages\n\nAt the moment docker containers are based on CentOS, thus building\ncontainers does not require any Debian packages. Cuts a few minutes\nfrom the ISO build time.\n\nblueprint support-ubuntu-trusty\n\nChange-Id: Ib3e615b4c2b0298e36a65eb00bcbc135e909e0de\n""}]",0,156646,9a533899ff50e2cac9bf3eaa50e612863598d2ee,15,6,2,13194,,,0,"docker/module.mk: don't depend on Debian packages

At the moment docker containers are based on CentOS, thus building
containers does not require any Debian packages. Cuts a few minutes
from the ISO build time.

blueprint support-ubuntu-trusty

Change-Id: Ib3e615b4c2b0298e36a65eb00bcbc135e909e0de
",git fetch https://review.opendev.org/openstack/fuel-main refs/changes/46/156646/1 && git format-patch -1 --stdout FETCH_HEAD,['docker/module.mk'],1,853280c310c3176bdeaf6e26e9ee7700faa12f56,support-ubuntu-trusty, $(BUILD_DIR)/mirror/centos/build.done \ $(BUILD_DIR)/packages/rpm/build.done \, $(BUILD_DIR)/mirror/build.done \ $(BUILD_DIR)/packages/build.done \,2,2
openstack%2Fpuppet-nova~master~Ibdca3b8de72b459eacf8b44b6350b9bc71310c1b,openstack/puppet-nova,master,Ibdca3b8de72b459eacf8b44b6350b9bc71310c1b,--vlan is not the same as --vlan_start,MERGED,2014-08-28 19:03:58.000000000,2015-02-18 12:52:45.000000000,2014-09-01 06:45:16.000000000,"[{'_account_id': 3}, {'_account_id': 3153}, {'_account_id': 6754}, {'_account_id': 8161}, {'_account_id': 11166}, {'_account_id': 11491}]","[{'number': 1, 'created': '2014-08-28 19:03:58.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/puppet-nova/commit/9b470c31418e260c35432ebd07dfeaada3316901', 'message': '--vlan is not the same as --vlan_start\n\nthe lib/puppet/provider/nova_network/nova_manage.rb provider was using\nthe --vlan option when it meant --vlan_start.  This caused ""network\ncreate"" commands with num_networks > 1 to fail with ""duplicate vlan""\nerrors.\n\nChange-Id: Ibdca3b8de72b459eacf8b44b6350b9bc71310c1b\n'}, {'number': 2, 'created': '2014-08-28 19:06:32.000000000', 'files': ['lib/puppet/provider/nova_network/nova_manage.rb'], 'web_link': 'https://opendev.org/openstack/puppet-nova/commit/c40e67f1b5cd59a1755d451e00578404fd5d4c61', 'message': '--vlan is not the same as --vlan_start\n\nthe lib/puppet/provider/nova_network/nova_manage.rb provider was using\nthe --vlan option when it meant --vlan_start.  This caused ""network\ncreate"" commands with num_networks > 1 to fail with ""duplicate vlan""\nerrors.\n\nChange-Id: Ibdca3b8de72b459eacf8b44b6350b9bc71310c1b\nCloses-bug: #1362772\n'}]",0,117592,c40e67f1b5cd59a1755d451e00578404fd5d4c61,12,6,2,8745,,,0,"--vlan is not the same as --vlan_start

the lib/puppet/provider/nova_network/nova_manage.rb provider was using
the --vlan option when it meant --vlan_start.  This caused ""network
create"" commands with num_networks > 1 to fail with ""duplicate vlan""
errors.

Change-Id: Ibdca3b8de72b459eacf8b44b6350b9bc71310c1b
Closes-bug: #1362772
",git fetch https://review.opendev.org/openstack/puppet-nova refs/changes/92/117592/1 && git format-patch -1 --stdout FETCH_HEAD,['lib/puppet/provider/nova_network/nova_manage.rb'],1,9b470c31418e260c35432ebd07dfeaada3316901,bug/vlan_is_not_vlan_start, :vlan_start => '--vlan_start', :vlan_start => '--vlan',1,1
openstack%2Ffuel-library~master~I3b49968bb1c38d55cece507e0e7f5b950f890c1f,openstack/fuel-library,master,I3b49968bb1c38d55cece507e0e7f5b950f890c1f,Override cinder-volume service only for Cinder role,MERGED,2015-02-17 10:20:41.000000000,2015-02-18 12:49:03.000000000,2015-02-18 11:32:21.000000000,"[{'_account_id': 3}, {'_account_id': 6719}, {'_account_id': 7195}, {'_account_id': 8786}, {'_account_id': 8971}, {'_account_id': 9387}, {'_account_id': 11090}, {'_account_id': 13343}, {'_account_id': 14774}]","[{'number': 1, 'created': '2015-02-17 10:20:41.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/fuel-library/commit/6e9a78617f3223518add7e3d1972479e58e180b1', 'message': ""Override cinder-volume service only for Cinder role\n\nW/o this fix, tweaks::ubuntu_service_override { 'cinder-volume' }\nis called for controller and compute roles as well as for cinder role\nand that causes the double declaration conflict.\nThe solution is to invoke this override only for cinder role.\n\nChange-Id: I3b49968bb1c38d55cece507e0e7f5b950f890c1f\nCloses-bug: #1422579\nSigned-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>\n""}, {'number': 2, 'created': '2015-02-18 09:54:05.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/fuel-library/commit/e8a13e0395cfbf7a24e8889e579cc71aad9acf4f', 'message': ""Override cinder-volume service only for Cinder role\n\nW/o this fix, tweaks::ubuntu_service_override { 'cinder-volume' }\nis called for controller and compute roles as well as for cinder role\nand that causes the double declaration conflict.\nThe solution is to invoke this override only for cinder role.\n\nChange-Id: I3b49968bb1c38d55cece507e0e7f5b950f890c1f\nCloses-bug: #1422579\nSigned-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>\n""}, {'number': 3, 'created': '2015-02-18 09:55:35.000000000', 'files': ['deployment/puppet/openstack/manifests/cinder.pp', 'deployment/puppet/openstack/manifests/controller.pp', 'deployment/puppet/openstack/manifests/compute.pp'], 'web_link': 'https://opendev.org/openstack/fuel-library/commit/abc0c4aa0a70338cbfba64267a2b784e4e3a6dd6', 'message': ""Override cinder-volume service only for Cinder role\n\nW/o this fix, tweaks::ubuntu_service_override { 'cinder-volume' }\nis called for controller and compute roles as well as for cinder role\nand that causes the double declaration conflict.\nThe solution is to invoke this override only for cinder role.\n\nChange-Id: I3b49968bb1c38d55cece507e0e7f5b950f890c1f\nCloses-bug: #1422579\nSigned-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>\n""}]",0,156533,abc0c4aa0a70338cbfba64267a2b784e4e3a6dd6,42,9,3,6926,,,0,"Override cinder-volume service only for Cinder role

W/o this fix, tweaks::ubuntu_service_override { 'cinder-volume' }
is called for controller and compute roles as well as for cinder role
and that causes the double declaration conflict.
The solution is to invoke this override only for cinder role.

Change-Id: I3b49968bb1c38d55cece507e0e7f5b950f890c1f
Closes-bug: #1422579
Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>
",git fetch https://review.opendev.org/openstack/fuel-library refs/changes/33/156533/1 && git format-patch -1 --stdout FETCH_HEAD,"['deployment/puppet/openstack/manifests/controller.pp', 'deployment/puppet/openstack/manifests/compute.pp']",2,6e9a78617f3223518add7e3d1972479e58e180b1,fix1422579,," # Ceph rbd backend configures its override on its own if !$storage_hash['volumes_ceph'] { tweaks::ubuntu_service_override { 'cinder-volume': package_name => 'cinder-volume', } }",0,12
openstack%2Ffuel-web~master~I00ecb3fd0714b9acd78d747c8765145e9d8675d7,openstack/fuel-web,master,I00ecb3fd0714b9acd78d747c8765145e9d8675d7,Fixes setting changes calculation,MERGED,2015-02-17 09:44:41.000000000,2015-02-18 12:46:38.000000000,2015-02-18 11:54:16.000000000,"[{'_account_id': 3}, {'_account_id': 8735}, {'_account_id': 8766}, {'_account_id': 8971}, {'_account_id': 9091}, {'_account_id': 9730}]","[{'number': 1, 'created': '2015-02-17 09:44:41.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/fuel-web/commit/70fce53929f5e55239fcca8399121cf646d054e0', 'message': 'Fixes setting changes calculation\n\nCloses-Bug: #1422619\n\nChange-Id: I00ecb3fd0714b9acd78d747c8765145e9d8675d7\n'}, {'number': 2, 'created': '2015-02-17 12:39:56.000000000', 'files': ['nailgun/static/js/models.js'], 'web_link': 'https://opendev.org/openstack/fuel-web/commit/e7ae8b7a31bc93a935dca19366560b20391ec728', 'message': 'Fixes setting changes calculation\n\nCloses-Bug: #1422619\n\nChange-Id: I00ecb3fd0714b9acd78d747c8765145e9d8675d7\n'}]",4,156523,e7ae8b7a31bc93a935dca19366560b20391ec728,27,6,2,8766,,,0,"Fixes setting changes calculation

Closes-Bug: #1422619

Change-Id: I00ecb3fd0714b9acd78d747c8765145e9d8675d7
",git fetch https://review.opendev.org/openstack/fuel-web refs/changes/23/156523/2 && git format-patch -1 --stdout FETCH_HEAD,['nailgun/static/js/models.js'],1,70fce53929f5e55239fcca8399121cf646d054e0,bug/1422619," var metadata = group.metadata; if (metadata && this.checkRestrictions(models, null, this.makePath(groupName, 'metadata')).result) return false; var result = false; if (metadata && metadata.enabled) result = metadata.enabled != initialAttributes[groupName].metadata.enabled; return result || _.any(group, function(setting, settingName) {"," if (group.metadata && this.checkRestrictions(models, null, this.makePath(groupName, 'metadata')).result) return false; return _.any(group, function(setting, settingName) {",5,2
openstack%2Fnetworking-midonet~master~Ie2235533c4014598c6e0eb113a0f3a10962c4a9b,openstack/networking-midonet,master,Ie2235533c4014598c6e0eb113a0f3a10962c4a9b,Fix name parsing based on regex,MERGED,2015-02-18 04:29:08.000000000,2015-02-18 12:42:58.000000000,2015-02-18 12:42:55.000000000,"[{'_account_id': 3}, {'_account_id': 156}, {'_account_id': 1935}]","[{'number': 1, 'created': '2015-02-18 04:29:08.000000000', 'files': ['package.sh'], 'web_link': 'https://opendev.org/openstack/networking-midonet/commit/18626326cb389cf651680f28f4fb78502076a98b', 'message': 'Fix name parsing based on regex\n\npackage.sh: changed the pointer to the captured regex chunks to\n  properly get the regex version.\n\nChange-Id: Ie2235533c4014598c6e0eb113a0f3a10962c4a9b\nSigned-off-by: Joe Mills <joe@midokura.com>\n'}]",0,156880,18626326cb389cf651680f28f4fb78502076a98b,8,3,1,8837,,,0,"Fix name parsing based on regex

package.sh: changed the pointer to the captured regex chunks to
  properly get the regex version.

Change-Id: Ie2235533c4014598c6e0eb113a0f3a10962c4a9b
Signed-off-by: Joe Mills <joe@midokura.com>
",git fetch https://review.opendev.org/openstack/networking-midonet refs/changes/80/156880/1 && git format-patch -1 --stdout FETCH_HEAD,['package.sh'],1,18626326cb389cf651680f28f4fb78502076a98b,tag_parse, downstream_version=${BASH_REMATCH[3]} downstream_version=${BASH_REMATCH[3]} rc_tag=${BASH_REMATCH[4]} downstream_version=${BASH_REMATCH[3]} pre_release_tag=$(echo ${BASH_REMATCH[4]} | sed -e 's/-/./g'), downstream_version=${BASH_REMATCH[2]} downstream_version=${BASH_REMATCH[2]} rc_tag=${BASH_REMATCH[3]} downstream_version=${BASH_REMATCH[2]} pre_release_tag=$(echo ${BASH_REMATCH[3]} | sed -e 's/-/./g'),5,5
openstack%2Fnetworking-midonet~master~I416696fdb071b7fed3c243c23fd621091d4c3dcb,openstack/networking-midonet,master,I416696fdb071b7fed3c243c23fd621091d4c3dcb,Use development version of PMC,MERGED,2015-02-18 11:27:06.000000000,2015-02-18 12:41:11.000000000,2015-02-18 12:41:10.000000000,"[{'_account_id': 3}, {'_account_id': 7505}]","[{'number': 1, 'created': '2015-02-18 11:27:06.000000000', 'files': ['requirements.txt'], 'web_link': 'https://opendev.org/openstack/networking-midonet/commit/6b13bb1af7c886fdd9e3c52269f61a4c2994cbeb', 'message': ""Use development version of PMC\n\nDon't need to do weird tricks pushing PMC dev versions to pypi. Use the\ngithub url\n\nChange-Id: I416696fdb071b7fed3c243c23fd621091d4c3dcb\n""}]",0,156947,6b13bb1af7c886fdd9e3c52269f61a4c2994cbeb,6,2,1,7505,,,0,"Use development version of PMC

Don't need to do weird tricks pushing PMC dev versions to pypi. Use the
github url

Change-Id: I416696fdb071b7fed3c243c23fd621091d4c3dcb
",git fetch https://review.opendev.org/openstack/networking-midonet refs/changes/47/156947/1 && git format-patch -1 --stdout FETCH_HEAD,['requirements.txt'],1,6b13bb1af7c886fdd9e3c52269f61a4c2994cbeb,,-e git://github.com/midonet/python-midonetclient.git@master#egg=midonetclient,midonetclient>=2015.2.dev1,1,1
openstack%2Ffuel-qa~master~I1a87fc408ccf95cec12a69f2fd20272209c60e8a,openstack/fuel-qa,master,I1a87fc408ccf95cec12a69f2fd20272209c60e8a,Make diagnostic snapshot on base_test errors,MERGED,2015-02-10 16:33:39.000000000,2015-02-18 12:34:45.000000000,2015-02-18 12:34:44.000000000,"[{'_account_id': 3}, {'_account_id': 6719}, {'_account_id': 8882}, {'_account_id': 8971}, {'_account_id': 10136}, {'_account_id': 11577}, {'_account_id': 11969}]","[{'number': 1, 'created': '2015-02-10 16:33:39.000000000', 'files': ['fuelweb_test/tests/base_test_case.py'], 'web_link': 'https://opendev.org/openstack/fuel-qa/commit/47228b92e919972711d51d84cdd04a615a2b767f', 'message': 'Make diagnostic snapshot on base_test errors\n\nSometimes Fuel Master node CI job fails during master node setup\nand no diagnostic snapshot is made, which makes debugging almost\nimpossible.\n\nChange-Id: I1a87fc408ccf95cec12a69f2fd20272209c60e8a\n'}]",0,154551,47228b92e919972711d51d84cdd04a615a2b767f,12,7,1,13505,,,0,"Make diagnostic snapshot on base_test errors

Sometimes Fuel Master node CI job fails during master node setup
and no diagnostic snapshot is made, which makes debugging almost
impossible.

Change-Id: I1a87fc408ccf95cec12a69f2fd20272209c60e8a
",git fetch https://review.opendev.org/openstack/fuel-qa refs/changes/51/154551/1 && git format-patch -1 --stdout FETCH_HEAD,['fuelweb_test/tests/base_test_case.py'],1,47228b92e919972711d51d84cdd04a615a2b767f,, @log_snapshot_on_error @log_snapshot_on_error @log_snapshot_on_error,,3,0
openstack%2Ffreezer~master~Iee11476ce8e7ac3e69ea12d47d0766a19e25439d,openstack/freezer,master,Iee11476ce8e7ac3e69ea12d47d0766a19e25439d,Update requirements for environment variables,MERGED,2015-02-17 16:24:52.000000000,2015-02-18 12:34:31.000000000,2015-02-18 12:34:31.000000000,"[{'_account_id': 3}, {'_account_id': 11151}, {'_account_id': 12211}, {'_account_id': 14028}, {'_account_id': 14340}, {'_account_id': 14786}]","[{'number': 1, 'created': '2015-02-17 16:24:52.000000000', 'files': ['freezer/swift.py', 'tests/test_swift.py'], 'web_link': 'https://opendev.org/openstack/freezer/commit/e3d8495a5723b14fcee64f731bb1022397d04563', 'message': 'Update requirements for environment variables\n\nThe following environment variables are not required anymore:\n\n  OS_REGION_NAME\n  OS_TENANT_ID\n\nChange-Id: Iee11476ce8e7ac3e69ea12d47d0766a19e25439d\nCloses-Bug: #1422336\nCloses-Bug: #1422337\n'}]",0,156645,e3d8495a5723b14fcee64f731bb1022397d04563,6,6,1,14159,,,0,"Update requirements for environment variables

The following environment variables are not required anymore:

  OS_REGION_NAME
  OS_TENANT_ID

Change-Id: Iee11476ce8e7ac3e69ea12d47d0766a19e25439d
Closes-Bug: #1422336
Closes-Bug: #1422337
",git fetch https://review.opendev.org/openstack/freezer refs/changes/45/156645/1 && git format-patch -1 --stdout FETCH_HEAD,"['freezer/swift.py', 'tests/test_swift.py']",2,e3d8495a5723b14fcee64f731bb1022397d04563,(detached," check_container_existance, SwiftOptions, def test_SwiftOptions_creation_success(self, monkeypatch): env_dict = dict(OS_USERNAME='testusername', OS_TENANT_NAME='testtenantename', OS_AUTH_URL='testauthurl', OS_PASSWORD='testpassword', OS_REGION_NAME='testregion', OS_TENANT_ID='0123456789') options = SwiftOptions.create_from_dict(env_dict) assert options.user_name == env_dict['OS_USERNAME'] assert options.tenant_name == env_dict['OS_TENANT_NAME'] assert options.auth_url == env_dict['OS_AUTH_URL'] assert options.password == env_dict['OS_PASSWORD'] assert options.region_name == env_dict['OS_REGION_NAME'] assert options.tenant_id == env_dict['OS_TENANT_ID'] env_dict= dict(OS_USERNAME='testusername', OS_TENANT_NAME='testtenantename', OS_AUTH_URL='testauthurl', OS_PASSWORD='testpassword') options = SwiftOptions.create_from_dict(env_dict) assert options.user_name == env_dict['OS_USERNAME'] assert options.tenant_name == env_dict['OS_TENANT_NAME'] assert options.auth_url == env_dict['OS_AUTH_URL'] assert options.password == env_dict['OS_PASSWORD'] assert options.region_name is None assert options.tenant_id is None def test_SwiftOption_creation_error_for_missing_parameter(self, monkeypatch): env_dict = dict(OS_TENANT_NAME='testtenantename', OS_AUTH_URL='testauthurl', OS_PASSWORD='testpassword') pytest.raises(Exception, SwiftOptions.create_from_dict, env_dict) env_dict = dict(OS_USERNAME='testusername', OS_AUTH_URL='testauthurl', OS_PASSWORD='testpassword') pytest.raises(Exception, SwiftOptions.create_from_dict, env_dict) env_dict = dict(OS_USERNAME='testusername', OS_TENANT_NAME='testtenantename', OS_PASSWORD='testpassword') pytest.raises(Exception, SwiftOptions.create_from_dict, env_dict) env_dict = dict(OS_USERNAME='testusername', OS_TENANT_NAME='testtenantename', OS_AUTH_URL='testauthurl') pytest.raises(Exception, SwiftOptions.create_from_dict, env_dict)"," check_container_existance, get_swift_os_env,",55,21
openstack%2Frally~master~I70640c25bd6dfb72d203fdba405a2d33e1e1dff7,openstack/rally,master,I70640c25bd6dfb72d203fdba405a2d33e1e1dff7,More verbose WrongStatusException,MERGED,2015-02-17 19:59:11.000000000,2015-02-18 12:33:49.000000000,2015-02-18 12:22:39.000000000,"[{'_account_id': 3}, {'_account_id': 6172}, {'_account_id': 7369}, {'_account_id': 9545}, {'_account_id': 14817}]","[{'number': 1, 'created': '2015-02-17 19:59:11.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/rally/commit/80538e865d1c7897f19b502e63a136b38054a630', 'message': 'More verbose WrongStatusException\n\nDisplay actual and expected value of exceptoin\n\nChange-Id: I70640c25bd6dfb72d203fdba405a2d33e1e1dff7\n'}, {'number': 2, 'created': '2015-02-17 20:48:44.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/rally/commit/e2b295be1899f2c3274c7dbe64a610d1ecd9d484', 'message': 'More verbose WrongStatusException\n\nDisplay actual and expected value of exceptoin\n\nChange-Id: I70640c25bd6dfb72d203fdba405a2d33e1e1dff7\n'}, {'number': 3, 'created': '2015-02-18 08:58:56.000000000', 'files': ['rally/benchmark/scenarios/requests/http_requests.py'], 'web_link': 'https://opendev.org/openstack/rally/commit/34e3a2757c5a195f08fac35ae72b050393de4a75', 'message': 'More verbose WrongStatusException\n\nDisplay actual and expected value of exceptoin\n\nChange-Id: I70640c25bd6dfb72d203fdba405a2d33e1e1dff7\n'}]",1,156737,34e3a2757c5a195f08fac35ae72b050393de4a75,22,5,3,7369,,,0,"More verbose WrongStatusException

Display actual and expected value of exceptoin

Change-Id: I70640c25bd6dfb72d203fdba405a2d33e1e1dff7
",git fetch https://review.opendev.org/openstack/rally refs/changes/37/156737/1 && git format-patch -1 --stdout FETCH_HEAD,['rally/benchmark/scenarios/requests/http_requests.py'],1,80538e865d1c7897f19b502e63a136b38054a630,rally-gate.py," error = (""Expected and actual exceptions are not equal: "" ""expected %s, actual %s."")"," error = ""Expected Response and Actual Response not equal""",2,1
