id,project,branch,change_id,subject,status,created,updated,submitted,reviewers,revisions,total_comment_count,number,current_revision,discussion_messages_count,reviewers_count,revisions_count,owner_account_id,owner_name,owner_username,is_owner_bot,commit_message,git_command,changed_files,files_count,commit_id,topic,added_lines,deleted_lines,insertions,deletions
openstack%2Fpuppet-mistral~stable%2Fwallaby~I4b78286b2c16d3708e07164bd88d73b72d6d3bb4,openstack/puppet-mistral,stable/wallaby,I4b78286b2c16d3708e07164bd88d73b72d6d3bb4,Set fixture paths for unit tests,MERGED,2021-06-03 06:22:01.000000000,2021-06-03 07:24:43.000000000,2021-06-03 07:24:43.000000000,"[{'_account_id': 9816}, {'_account_id': 22348}]","[{'number': 1, 'created': '2021-06-03 06:22:01.000000000', 'files': ['spec/spec_helper.rb'], 'web_link': 'https://opendev.org/openstack/puppet-mistral/commit/c7f05b59c9ee2694b0919f8a94fe6bf461c87b4f', 'message': 'Set fixture paths for unit tests\n\nThis change defines manifest_dir and module_path expicitly in unit\ntests so that modules installed under fixtures directory is properly\nloaded.\n\nCloses-Bug: #1930403\nChange-Id: I4b78286b2c16d3708e07164bd88d73b72d6d3bb4\n(cherry picked from commit f4b3c4d78363c3615d3a181e8873a3cebed30c0e)\n'}]",0,794427,c7f05b59c9ee2694b0919f8a94fe6bf461c87b4f,6,2,1,9816,,,0,"Set fixture paths for unit tests

This change defines manifest_dir and module_path expicitly in unit
tests so that modules installed under fixtures directory is properly
loaded.

Closes-Bug: #1930403
Change-Id: I4b78286b2c16d3708e07164bd88d73b72d6d3bb4
(cherry picked from commit f4b3c4d78363c3615d3a181e8873a3cebed30c0e)
",git fetch https://review.opendev.org/openstack/puppet-mistral refs/changes/27/794427/1 && git format-patch -1 --stdout FETCH_HEAD,['spec/spec_helper.rb'],1,c7f05b59c9ee2694b0919f8a94fe6bf461c87b4f,bug/1930403-stable/wallaby,"fixture_path = File.expand_path(File.join(File.dirname(__FILE__), 'fixtures')) c.module_path = File.join(fixture_path, 'modules') c.manifest_dir = File.join(fixture_path, 'manifests')",,5,0
openstack%2Fpuppet-neutron~stable%2Fwallaby~I2b398861007c0ffd5f1a038c60d88c5b9490bb01,openstack/puppet-neutron,stable/wallaby,I2b398861007c0ffd5f1a038c60d88c5b9490bb01,Set fixture paths for unit tests,MERGED,2021-06-03 06:20:46.000000000,2021-06-03 07:23:37.000000000,2021-06-03 07:23:37.000000000,"[{'_account_id': 9816}, {'_account_id': 22348}]","[{'number': 1, 'created': '2021-06-03 06:20:46.000000000', 'files': ['spec/spec_helper.rb'], 'web_link': 'https://opendev.org/openstack/puppet-neutron/commit/4b2a35144943f66f7831dc2618e62f2eceecde0d', 'message': 'Set fixture paths for unit tests\n\nThis change defines manifest_dir and module_path expicitly in unit\ntests so that modules installed under fixtures directory is properly\nloaded.\n\nCloses-Bug: #1930403\nChange-Id: I2b398861007c0ffd5f1a038c60d88c5b9490bb01\n(cherry picked from commit 6c3eecf7b57895b05063bb20ec365152c3897537)\n'}]",0,794422,4b2a35144943f66f7831dc2618e62f2eceecde0d,6,2,1,9816,,,0,"Set fixture paths for unit tests

This change defines manifest_dir and module_path expicitly in unit
tests so that modules installed under fixtures directory is properly
loaded.

Closes-Bug: #1930403
Change-Id: I2b398861007c0ffd5f1a038c60d88c5b9490bb01
(cherry picked from commit 6c3eecf7b57895b05063bb20ec365152c3897537)
",git fetch https://review.opendev.org/openstack/puppet-neutron refs/changes/22/794422/1 && git format-patch -1 --stdout FETCH_HEAD,['spec/spec_helper.rb'],1,4b2a35144943f66f7831dc2618e62f2eceecde0d,bug/1930403-stable/wallaby,"fixture_path = File.expand_path(File.join(File.dirname(__FILE__), 'fixtures')) c.module_path = File.join(fixture_path, 'modules') c.manifest_dir = File.join(fixture_path, 'manifests')",,5,0
openstack%2Fpuppet-designate~stable%2Fwallaby~Ibf9d7008b985a84d2edbaf072c9fce2fab448bc8,openstack/puppet-designate,stable/wallaby,Ibf9d7008b985a84d2edbaf072c9fce2fab448bc8,Set fixture paths for unit tests,MERGED,2021-06-03 06:13:58.000000000,2021-06-03 07:23:05.000000000,2021-06-03 07:23:05.000000000,"[{'_account_id': 9816}, {'_account_id': 22348}]","[{'number': 1, 'created': '2021-06-03 06:13:58.000000000', 'files': ['spec/spec_helper.rb'], 'web_link': 'https://opendev.org/openstack/puppet-designate/commit/eee5156e5c9b6c18bac86fc0c5c5c68d55b619a1', 'message': 'Set fixture paths for unit tests\n\nThis change defines manifest_dir and module_path expicitly in unit\ntests so that modules installed under fixtures directory is properly\nloaded.\n\nCloses-Bug: #1930403\nChange-Id: Ibf9d7008b985a84d2edbaf072c9fce2fab448bc8\n(cherry picked from commit 8fe9a66e28579acd53c8c288d3f5e293016002ff)\n'}]",0,794386,eee5156e5c9b6c18bac86fc0c5c5c68d55b619a1,6,2,1,9816,,,0,"Set fixture paths for unit tests

This change defines manifest_dir and module_path expicitly in unit
tests so that modules installed under fixtures directory is properly
loaded.

Closes-Bug: #1930403
Change-Id: Ibf9d7008b985a84d2edbaf072c9fce2fab448bc8
(cherry picked from commit 8fe9a66e28579acd53c8c288d3f5e293016002ff)
",git fetch https://review.opendev.org/openstack/puppet-designate refs/changes/86/794386/1 && git format-patch -1 --stdout FETCH_HEAD,['spec/spec_helper.rb'],1,eee5156e5c9b6c18bac86fc0c5c5c68d55b619a1,bug/1930403-stable/wallaby,"fixture_path = File.expand_path(File.join(File.dirname(__FILE__), 'fixtures')) c.module_path = File.join(fixture_path, 'modules') c.manifest_dir = File.join(fixture_path, 'manifests')",,5,0
openstack%2Fpuppet-glance~stable%2Fwallaby~I83fd4739397ce8c4b4ec3f806b5a91fb10867caf,openstack/puppet-glance,stable/wallaby,I83fd4739397ce8c4b4ec3f806b5a91fb10867caf,Set fixture paths for unit tests,MERGED,2021-06-03 06:21:32.000000000,2021-06-03 07:23:00.000000000,2021-06-03 07:23:00.000000000,"[{'_account_id': 9816}, {'_account_id': 22348}]","[{'number': 1, 'created': '2021-06-03 06:21:32.000000000', 'files': ['spec/spec_helper.rb'], 'web_link': 'https://opendev.org/openstack/puppet-glance/commit/aaae3825281519782e800c5e0170be7e5aca520c', 'message': 'Set fixture paths for unit tests\n\nThis change defines manifest_dir and module_path expicitly in unit\ntests so that modules installed under fixtures directory is properly\nloaded.\n\nCloses-Bug: #1930403\nChange-Id: I83fd4739397ce8c4b4ec3f806b5a91fb10867caf\n(cherry picked from commit a556783d37a98c6fe02cfd1357f9ff607b32e263)\n'}]",0,794425,aaae3825281519782e800c5e0170be7e5aca520c,6,2,1,9816,,,0,"Set fixture paths for unit tests

This change defines manifest_dir and module_path expicitly in unit
tests so that modules installed under fixtures directory is properly
loaded.

Closes-Bug: #1930403
Change-Id: I83fd4739397ce8c4b4ec3f806b5a91fb10867caf
(cherry picked from commit a556783d37a98c6fe02cfd1357f9ff607b32e263)
",git fetch https://review.opendev.org/openstack/puppet-glance refs/changes/25/794425/1 && git format-patch -1 --stdout FETCH_HEAD,['spec/spec_helper.rb'],1,aaae3825281519782e800c5e0170be7e5aca520c,bug/1930403-stable/wallaby,"fixture_path = File.expand_path(File.join(File.dirname(__FILE__), 'fixtures')) c.module_path = File.join(fixture_path, 'modules') c.manifest_dir = File.join(fixture_path, 'manifests')",,5,0
openstack%2Fpuppet-gnocchi~stable%2Fwallaby~Idc7a8a5b663d1cccb54ff1f62e975582c81d9f82,openstack/puppet-gnocchi,stable/wallaby,Idc7a8a5b663d1cccb54ff1f62e975582c81d9f82,Set fixture paths for unit tests,MERGED,2021-06-03 06:12:23.000000000,2021-06-03 07:22:17.000000000,2021-06-03 07:22:17.000000000,"[{'_account_id': 9816}, {'_account_id': 22348}]","[{'number': 1, 'created': '2021-06-03 06:12:23.000000000', 'files': ['spec/spec_helper.rb'], 'web_link': 'https://opendev.org/openstack/puppet-gnocchi/commit/df025a21a8cafd8da9d34c7e699d1110a58f53b6', 'message': 'Set fixture paths for unit tests\n\nThis change defines manifest_dir and module_path expicitly in unit\ntests so that modules installed under fixtures directory is properly\nloaded.\n\nCloses-Bug: #1930403\nChange-Id: Idc7a8a5b663d1cccb54ff1f62e975582c81d9f82\n(cherry picked from commit 05e70d90fd4e37c1cbf43a0fb7bf2453ed3d55ce)\n'}]",0,794383,df025a21a8cafd8da9d34c7e699d1110a58f53b6,6,2,1,9816,,,0,"Set fixture paths for unit tests

This change defines manifest_dir and module_path expicitly in unit
tests so that modules installed under fixtures directory is properly
loaded.

Closes-Bug: #1930403
Change-Id: Idc7a8a5b663d1cccb54ff1f62e975582c81d9f82
(cherry picked from commit 05e70d90fd4e37c1cbf43a0fb7bf2453ed3d55ce)
",git fetch https://review.opendev.org/openstack/puppet-gnocchi refs/changes/83/794383/1 && git format-patch -1 --stdout FETCH_HEAD,['spec/spec_helper.rb'],1,df025a21a8cafd8da9d34c7e699d1110a58f53b6,bug/1930403-stable/wallaby,"fixture_path = File.expand_path(File.join(File.dirname(__FILE__), 'fixtures')) c.module_path = File.join(fixture_path, 'modules') c.manifest_dir = File.join(fixture_path, 'manifests')",,5,0
openstack%2Fpuppet-openstack_extras~stable%2Fwallaby~I553db674fe84522f9d04714925ceec3655b81292,openstack/puppet-openstack_extras,stable/wallaby,I553db674fe84522f9d04714925ceec3655b81292,Set fixture paths for unit tests,MERGED,2021-06-03 06:22:09.000000000,2021-06-03 07:19:55.000000000,2021-06-03 07:19:55.000000000,"[{'_account_id': 9816}, {'_account_id': 22348}]","[{'number': 1, 'created': '2021-06-03 06:22:09.000000000', 'files': ['spec/spec_helper.rb'], 'web_link': 'https://opendev.org/openstack/puppet-openstack_extras/commit/b39f30c4102ed191431003aefde897a0bd6209e5', 'message': 'Set fixture paths for unit tests\n\nThis change defines manifest_dir and module_path expicitly in unit\ntests so that modules installed under fixtures directory is properly\nloaded.\n\nCloses-Bug: #1930403\nChange-Id: I553db674fe84522f9d04714925ceec3655b81292\n(cherry picked from commit c8e5cfb7b325772a02eda220aa77950046d5c11f)\n'}]",0,794428,b39f30c4102ed191431003aefde897a0bd6209e5,6,2,1,9816,,,0,"Set fixture paths for unit tests

This change defines manifest_dir and module_path expicitly in unit
tests so that modules installed under fixtures directory is properly
loaded.

Closes-Bug: #1930403
Change-Id: I553db674fe84522f9d04714925ceec3655b81292
(cherry picked from commit c8e5cfb7b325772a02eda220aa77950046d5c11f)
",git fetch https://review.opendev.org/openstack/puppet-openstack_extras refs/changes/28/794428/1 && git format-patch -1 --stdout FETCH_HEAD,['spec/spec_helper.rb'],1,b39f30c4102ed191431003aefde897a0bd6209e5,bug/1930403-stable/wallaby,"fixture_path = File.expand_path(File.join(File.dirname(__FILE__), 'fixtures')) c.module_path = File.join(fixture_path, 'modules') c.manifest_dir = File.join(fixture_path, 'manifests')",,5,0
openstack%2Fpuppet-vitrage~stable%2Fwallaby~I18dc83d8b96b161d0416bbdd0e789506b60bccf7,openstack/puppet-vitrage,stable/wallaby,I18dc83d8b96b161d0416bbdd0e789506b60bccf7,Set fixture paths for unit tests,MERGED,2021-06-03 06:23:41.000000000,2021-06-03 07:18:54.000000000,2021-06-03 07:18:54.000000000,"[{'_account_id': 9816}, {'_account_id': 22348}]","[{'number': 1, 'created': '2021-06-03 06:23:41.000000000', 'files': ['spec/spec_helper.rb'], 'web_link': 'https://opendev.org/openstack/puppet-vitrage/commit/9a9f5ca32ac5f1393ef1222cba55bea3d178a2aa', 'message': 'Set fixture paths for unit tests\n\nThis change defines manifest_dir and module_path expicitly in unit\ntests so that modules installed under fixtures directory is properly\nloaded.\n\nCloses-Bug: #1930403\nChange-Id: I18dc83d8b96b161d0416bbdd0e789506b60bccf7\n(cherry picked from commit cb1d03650c6b957794b62e1f21812f5fdc92ca1e)\n'}]",0,794432,9a9f5ca32ac5f1393ef1222cba55bea3d178a2aa,6,2,1,9816,,,0,"Set fixture paths for unit tests

This change defines manifest_dir and module_path expicitly in unit
tests so that modules installed under fixtures directory is properly
loaded.

Closes-Bug: #1930403
Change-Id: I18dc83d8b96b161d0416bbdd0e789506b60bccf7
(cherry picked from commit cb1d03650c6b957794b62e1f21812f5fdc92ca1e)
",git fetch https://review.opendev.org/openstack/puppet-vitrage refs/changes/32/794432/1 && git format-patch -1 --stdout FETCH_HEAD,['spec/spec_helper.rb'],1,9a9f5ca32ac5f1393ef1222cba55bea3d178a2aa,bug/1930403-stable/wallaby,"fixture_path = File.expand_path(File.join(File.dirname(__FILE__), 'fixtures')) c.module_path = File.join(fixture_path, 'modules') c.manifest_dir = File.join(fixture_path, 'manifests')",,5,0
openstack%2Fpuppet-barbican~stable%2Fwallaby~I63d12a8c8a86b6e67f6958aff10e40f521af14aa,openstack/puppet-barbican,stable/wallaby,I63d12a8c8a86b6e67f6958aff10e40f521af14aa,Set fixture paths for unit tests,MERGED,2021-06-03 06:12:05.000000000,2021-06-03 07:18:34.000000000,2021-06-03 07:18:34.000000000,"[{'_account_id': 9816}, {'_account_id': 22348}]","[{'number': 1, 'created': '2021-06-03 06:12:05.000000000', 'files': ['spec/spec_helper.rb'], 'web_link': 'https://opendev.org/openstack/puppet-barbican/commit/743e79b6c6a0a43a2a8a2e392ff8709d71d8d309', 'message': 'Set fixture paths for unit tests\n\nThis change defines manifest_dir and module_path expicitly in unit\ntests so that modules installed under fixtures directory is properly\nloaded.\n\nCloses-Bug: #1930403\nChange-Id: I63d12a8c8a86b6e67f6958aff10e40f521af14aa\n(cherry picked from commit eb4d09752b33b135f75944c1adbad53f4432e4c9)\n'}]",0,794381,743e79b6c6a0a43a2a8a2e392ff8709d71d8d309,6,2,1,9816,,,0,"Set fixture paths for unit tests

This change defines manifest_dir and module_path expicitly in unit
tests so that modules installed under fixtures directory is properly
loaded.

Closes-Bug: #1930403
Change-Id: I63d12a8c8a86b6e67f6958aff10e40f521af14aa
(cherry picked from commit eb4d09752b33b135f75944c1adbad53f4432e4c9)
",git fetch https://review.opendev.org/openstack/puppet-barbican refs/changes/81/794381/1 && git format-patch -1 --stdout FETCH_HEAD,['spec/spec_helper.rb'],1,743e79b6c6a0a43a2a8a2e392ff8709d71d8d309,bug/1930403-stable/wallaby,"fixture_path = File.expand_path(File.join(File.dirname(__FILE__), 'fixtures')) c.module_path = File.join(fixture_path, 'modules') c.manifest_dir = File.join(fixture_path, 'manifests')",,5,0
openstack%2Fpuppet-cloudkitty~stable%2Fwallaby~I12dbfcfd4bada8d8578632f47e74e638ec3754a7,openstack/puppet-cloudkitty,stable/wallaby,I12dbfcfd4bada8d8578632f47e74e638ec3754a7,Set fixture paths for unit tests,MERGED,2021-06-03 06:14:36.000000000,2021-06-03 07:17:01.000000000,2021-06-03 07:17:01.000000000,"[{'_account_id': 9816}, {'_account_id': 22348}]","[{'number': 1, 'created': '2021-06-03 06:14:36.000000000', 'files': [], 'web_link': 'https://opendev.org/openstack/puppet-cloudkitty/commit/44379c3b70d2d2494e40516e59dad6caf3fef452', 'message': 'Set fixture paths for unit tests\n\nThis change defines manifest_dir and module_path expicitly in unit\ntests so that modules installed under fixtures directory is properly\nloaded.\n\nCloses-Bug: #1930403\nChange-Id: I12dbfcfd4bada8d8578632f47e74e638ec3754a7\n(cherry picked from commit 217a8ec17c6756a6e989e9c8d4dad73e493fd6b7)\n'}, {'number': 2, 'created': '2021-06-03 06:15:35.000000000', 'files': ['spec/spec_helper.rb'], 'web_link': 'https://opendev.org/openstack/puppet-cloudkitty/commit/b325089a99861043b81320a1365bfca8e18b4861', 'message': 'Set fixture paths for unit tests\n\nThis change defines manifest_dir and module_path expicitly in unit\ntests so that modules installed under fixtures directory is properly\nloaded.\n\nCloses-Bug: #1930403\nChange-Id: I12dbfcfd4bada8d8578632f47e74e638ec3754a7\n(cherry picked from commit 217a8ec17c6756a6e989e9c8d4dad73e493fd6b7)\n'}]",0,794390,b325089a99861043b81320a1365bfca8e18b4861,7,2,2,9816,,,0,"Set fixture paths for unit tests

This change defines manifest_dir and module_path expicitly in unit
tests so that modules installed under fixtures directory is properly
loaded.

Closes-Bug: #1930403
Change-Id: I12dbfcfd4bada8d8578632f47e74e638ec3754a7
(cherry picked from commit 217a8ec17c6756a6e989e9c8d4dad73e493fd6b7)
",git fetch https://review.opendev.org/openstack/puppet-cloudkitty refs/changes/90/794390/2 && git format-patch -1 --stdout FETCH_HEAD,['spec/spec_helper.rb'],1,44379c3b70d2d2494e40516e59dad6caf3fef452,bug/1930403-stable/wallaby-stable/wallaby,"fixture_path = File.expand_path(File.join(File.dirname(__FILE__), 'fixtures')) c.module_path = File.join(fixture_path, 'modules') c.manifest_dir = File.join(fixture_path, 'manifests')",,5,0
openstack%2Fpuppet-horizon~stable%2Fwallaby~I4563185c85a4b4cde30138c26a0f623616cf768d,openstack/puppet-horizon,stable/wallaby,I4563185c85a4b4cde30138c26a0f623616cf768d,Set fixture paths for unit tests,MERGED,2021-06-03 06:13:50.000000000,2021-06-03 07:16:15.000000000,2021-06-03 07:16:15.000000000,"[{'_account_id': 9816}, {'_account_id': 22348}]","[{'number': 1, 'created': '2021-06-03 06:13:50.000000000', 'files': ['spec/spec_helper.rb'], 'web_link': 'https://opendev.org/openstack/puppet-horizon/commit/3e653ee32c18ea28a4105ba11164b2597725c7a2', 'message': 'Set fixture paths for unit tests\n\nThis change defines manifest_dir and module_path expicitly in unit\ntests so that modules installed under fixtures directory is properly\nloaded.\n\nCloses-Bug: #1930403\nChange-Id: I4563185c85a4b4cde30138c26a0f623616cf768d\n(cherry picked from commit 36c8f38dfb72677010931cb5869e37059c0167fd)\n'}]",0,794385,3e653ee32c18ea28a4105ba11164b2597725c7a2,6,2,1,9816,,,0,"Set fixture paths for unit tests

This change defines manifest_dir and module_path expicitly in unit
tests so that modules installed under fixtures directory is properly
loaded.

Closes-Bug: #1930403
Change-Id: I4563185c85a4b4cde30138c26a0f623616cf768d
(cherry picked from commit 36c8f38dfb72677010931cb5869e37059c0167fd)
",git fetch https://review.opendev.org/openstack/puppet-horizon refs/changes/85/794385/1 && git format-patch -1 --stdout FETCH_HEAD,['spec/spec_helper.rb'],1,3e653ee32c18ea28a4105ba11164b2597725c7a2,bug/1930403-stable/wallaby,"fixture_path = File.expand_path(File.join(File.dirname(__FILE__), 'fixtures')) c.module_path = File.join(fixture_path, 'modules') c.manifest_dir = File.join(fixture_path, 'manifests')",,5,0
